"TOA5","Bocas_MGeo","CR1000X","2444","CR1000X.Std.01.02","CPU:bocaslvl_20191212.CR1X","13142","EXOTable"
"TIMESTAMP","RECORD","WaterTemp","SpCond","Cond","TDS","Salinity","ODOSat","ODO","Pressure","Depth","PH","Turbidity","FCholophyll","MChlorophyll","FAlgae","MAlgae","fDom","QSEfDom","pHmv"
"2020-12-31 01:42:00",91316,27.91,50.06,52.84,32.54,32.7,109.3,7.14,0.42,0.287,8.08,0.14,-0.1,-0.43,-0.83,-2.91,0.33,-1.74,0
"2020-12-31 01:48:00",91317,27.91,50.06,52.84,32.54,32.71,111.1,7.26,0.42,0.289,8.08,0.14,-0.1,-0.41,-0.7,-2.44,0.31,-1.78,0
"2020-12-31 01:54:00",91318,27.9,50.06,52.83,32.54,32.7,111.9,7.31,0.42,0.291,8.08,0.08,-0.14,-0.58,-0.87,-3.06,0.31,-1.78,0
"2020-12-31 02:00:00",91319,27.91,50.06,52.84,32.54,32.71,114.1,7.46,0.42,0.292,8.09,0.05,-0.05,-0.22,-0.64,-2.23,0.26,-1.92,0
"2020-12-31 02:06:00",91320,27.91,50.06,52.83,32.54,32.7,116.6,7.62,0.43,0.294,8.09,0.04,0.07,0.28,-0.63,-2.17,0.27,-1.92,0
"2020-12-31 02:12:00",91321,27.91,50.06,52.84,32.54,32.7,115.5,7.55,0.43,0.297,8.09,0.23,-0.03,-0.12,-0.72,-2.52,0.25,-1.98,0
"2020-12-31 02:18:00",91322,27.91,50.06,52.83,32.54,32.7,116.2,7.6,0.43,0.3,8.09,0.15,-0.14,-0.59,-0.82,-2.87,0.24,-1.98,0
"2020-12-31 02:24:00",91323,27.9,50.06,52.83,32.54,32.71,116.9,7.64,0.44,0.302,8.09,0.04,-0.11,-0.45,-0.79,-2.76,0.28,-1.88,0
"2020-12-31 02:30:00",91324,27.9,50.06,52.82,32.54,32.7,116.5,7.62,0.44,0.306,8.09,0.05,-0.16,-0.67,-0.84,-2.94,0.21,-2.1,0
"2020-12-31 02:36:00",91325,27.9,50.06,52.82,32.54,32.7,115.9,7.58,0.45,0.312,8.09,0.06,-0.13,-0.52,-0.77,-2.68,0.26,-1.94,0
"2020-12-31 02:42:00",91326,27.89,50.06,52.82,32.54,32.7,116.4,7.61,0.45,0.313,8.09,0.11,-0.19,-0.78,-0.88,-3.1,0.24,-2,0
"2020-12-31 02:48:00",91327,27.88,50.05,52.81,32.53,32.7,115.8,7.57,0.46,0.317,8.09,0.04,-0.18,-0.75,-0.85,-3,0.24,-1.99,0
"2020-12-31 02:54:00",91328,27.88,50.05,52.8,32.53,32.7,115.7,7.56,0.47,0.323,8.09,0.09,-0.11,-0.45,-0.81,-2.83,0.29,-1.86,0
"2020-12-31 03:00:00",91329,27.87,50.05,52.8,32.53,32.7,114.4,7.48,0.47,0.326,8.08,0.05,-0.13,-0.54,-0.85,-2.98,0.29,-1.86,0
"2020-12-31 03:06:00",91330,27.87,50.05,52.8,32.53,32.7,115.9,7.58,0.47,0.326,8.09,0.15,-0.08,-0.32,-0.77,-2.68,0.24,-2.01,0
"2020-12-31 03:12:00",91331,27.87,50.05,52.8,32.53,32.7,117.2,7.66,0.49,0.336,8.09,0.08,-0.11,-0.47,-0.79,-2.78,0.26,-1.95,0
"2020-12-31 03:18:00",91332,27.88,50.05,52.8,32.53,32.7,119.9,7.84,0.48,0.335,8.1,0.05,-0.1,-0.41,-0.7,-2.45,0.25,-1.97,0
"2020-12-31 03:24:00",91333,27.87,50.05,52.8,32.53,32.7,120.3,7.87,0.49,0.342,8.1,0.08,0.03,0.15,-0.56,-1.93,0.21,-2.09,0
"2020-12-31 03:30:00",91334,27.87,50.05,52.79,32.53,32.7,120.5,7.88,0.5,0.343,8.1,0.03,-0.08,-0.33,-0.67,-2.34,0.22,-2.06,0
"2020-12-31 03:36:00",91335,27.87,50.05,52.79,32.53,32.7,121.4,7.94,0.5,0.348,8.1,0.03,0.04,0.15,-0.54,-1.87,0.27,-1.9,0
"2020-12-31 03:42:00",91336,27.86,50.05,52.78,32.53,32.7,121.3,7.93,0.51,0.353,8.1,0.09,-0.07,-0.27,-0.55,-1.9,0.28,-1.87,0
"2020-12-31 03:48:00",91337,27.86,50.05,52.78,32.53,32.7,121.1,7.92,0.52,0.357,8.1,0.05,-0.02,-0.07,-0.58,-2.01,0.24,-1.99,0
"2020-12-31 03:54:00",91338,27.86,50.05,52.78,32.53,32.7,120.8,7.9,0.52,0.359,8.1,0.09,0.06,0.24,-0.6,-2.09,0.24,-2,0
"2020-12-31 04:00:00",91339,27.86,50.05,52.78,32.53,32.7,123.1,8.05,0.52,0.362,8.11,0.2,-0.04,-0.15,-0.67,-2.33,0.24,-1.99,0
"2020-12-31 04:06:00",91340,27.86,50.04,52.78,32.53,32.7,121.6,7.95,0.53,0.369,8.1,0.14,0,0.01,-0.54,-1.86,0.24,-2,0
"2020-12-31 04:12:00",91341,27.85,50.05,52.77,32.53,32.7,120.6,7.89,0.54,0.37,8.1,0.08,-0.01,-0.05,-0.63,-2.2,0.25,-1.98,0
"2020-12-31 04:18:00",91342,27.85,50.05,52.77,32.53,32.7,120,7.85,0.54,0.373,8.1,0.16,0.01,0.05,-0.51,-1.74,0.26,-1.93,0
"2020-12-31 04:24:00",91343,27.84,50.05,52.76,32.53,32.7,120.1,7.86,0.55,0.378,8.1,0.1,0.03,0.12,-0.49,-1.7,0.22,-2.07,0
"2020-12-31 04:30:00",91344,27.84,50.04,52.75,32.53,32.69,121.4,7.94,0.55,0.377,8.1,0.3,0,-0.01,-0.45,-1.54,0.29,-1.86,0
"2020-12-31 04:36:00",91345,27.84,50.04,52.76,32.53,32.69,123.3,8.07,0.55,0.381,8.11,0.07,0.08,0.33,-0.47,-1.6,0.26,-1.95,0
"2020-12-31 04:42:00",91346,27.84,50.04,52.75,32.52,32.69,123.7,8.1,0.56,0.386,8.11,0.12,0.28,1.17,-0.27,-0.87,0.24,-2.01,0
"2020-12-31 04:48:00",91347,27.84,50.03,52.75,32.52,32.69,123.6,8.09,0.56,0.384,8.11,0.13,-0.02,-0.07,-0.54,-1.87,0.22,-2.05,0
"2020-12-31 04:54:00",91348,27.83,50.04,52.75,32.52,32.69,122.6,8.02,0.56,0.387,8.11,0.12,0.1,0.4,-0.54,-1.85,0.23,-2.01,0
"2020-12-31 05:00:00",91349,27.83,50.03,52.74,32.52,32.69,122.4,8.01,0.56,0.387,8.1,0.12,-0.03,-0.13,-0.61,-2.11,0.26,-1.93,0
"2020-12-31 05:06:00",91350,27.83,50.04,52.74,32.52,32.69,122.4,8.01,0.56,0.39,8.11,0.15,-0.04,-0.17,-0.55,-1.89,0.23,-2.03,0
"2020-12-31 05:12:00",91351,27.82,50.04,52.73,32.53,32.69,122.5,8.02,0.56,0.389,8.1,0.07,0.04,0.15,-0.57,-1.97,0.31,-1.79,0
"2020-12-31 05:18:00",91352,27.81,50.04,52.72,32.52,32.69,121,7.92,0.57,0.392,8.1,0.07,-0.03,-0.11,-0.6,-2.07,0.24,-1.99,0
"2020-12-31 05:24:00",91353,27.81,50.04,52.72,32.53,32.69,121,7.92,0.58,0.398,8.1,0.1,-0.07,-0.28,-0.61,-2.11,0.3,-1.81,0
"2020-12-31 05:30:00",91354,27.81,50.04,52.72,32.52,32.69,119.8,7.84,0.57,0.395,8.1,0.13,-0.01,-0.05,-0.66,-2.29,0.35,-1.68,0
"2020-12-31 05:36:00",91355,27.8,50.04,52.72,32.52,32.69,119.6,7.83,0.58,0.402,8.1,0.18,-0.03,-0.11,-0.62,-2.15,0.25,-1.97,0
"2020-12-31 05:42:00",91356,27.8,50.04,52.71,32.53,32.69,121.1,7.93,0.58,0.402,8.1,0.16,0.04,0.17,-0.5,-1.7,0.3,-1.83,0
"2020-12-31 05:48:00",91357,27.79,50.04,52.7,32.52,32.69,119.7,7.84,0.58,0.401,8.1,0.24,0.02,0.08,-0.47,-1.61,0.27,-1.91,0
"2020-12-31 05:54:00",91358,27.78,50.04,52.7,32.52,32.69,119.7,7.84,0.58,0.404,8.1,0.11,-0.03,-0.12,-0.55,-1.89,0.32,-1.76,0
"2020-12-31 06:00:00",91359,27.77,50.05,52.69,32.53,32.7,119,7.79,0.59,0.405,8.09,0.13,-0.05,-0.19,-0.57,-1.98,0.36,-1.65,0
"2020-12-31 06:06:00",91360,27.77,50.05,52.69,32.53,32.7,118.9,7.79,0.59,0.41,8.09,0.08,-0.04,-0.17,-0.59,-2.06,0.36,-1.65,0
"2020-12-31 06:12:00",91361,27.76,50.04,52.68,32.53,32.69,118.6,7.77,0.59,0.41,8.09,0.12,-0.07,-0.27,-0.58,-2.02,0.25,-1.98,0
"2020-12-31 06:18:00",91362,27.75,50.04,52.67,32.53,32.69,118.2,7.75,0.6,0.414,8.09,0.2,-0.04,-0.16,-0.59,-2.05,0.26,-1.93,0
"2020-12-31 06:24:00",91363,27.74,50.04,52.66,32.52,32.69,117.3,7.69,0.61,0.42,8.09,0.11,-0.04,-0.18,-0.57,-1.96,0.34,-1.69,0
"2020-12-31 06:30:00",91364,27.72,50.04,52.64,32.53,32.7,116.4,7.63,0.61,0.423,8.08,0.24,0.03,0.13,-0.49,-1.68,0.33,-1.74,0
"2020-12-31 06:36:00",91365,27.71,50.04,52.64,32.53,32.7,117.1,7.68,0.62,0.429,8.09,0.19,0.19,0.81,-0.27,-0.88,0.31,-1.78,0
"2020-12-31 06:42:00",91366,27.72,50.05,52.65,32.53,32.7,116.4,7.63,0.62,0.428,8.08,0.17,0.07,0.3,-0.36,-1.21,0.37,-1.63,0
"2020-12-31 06:48:00",91367,27.73,50.05,52.65,32.53,32.7,116.2,7.62,0.62,0.432,8.08,0.18,0.11,0.47,-0.42,-1.41,0.41,-1.51,0
"2020-12-31 06:54:00",91368,27.72,50.05,52.65,32.53,32.7,115.7,7.58,0.63,0.436,8.08,0.24,0.12,0.52,-0.18,-0.57,0.4,-1.52,0
"2020-12-31 07:00:00",91369,27.72,50.05,52.65,32.53,32.7,114.8,7.53,0.63,0.438,8.08,0.34,0.09,0.38,-0.39,-1.32,0.46,-1.34,0
"2020-12-31 07:06:00",91370,27.72,50.05,52.65,32.53,32.7,114.6,7.51,0.64,0.439,8.08,0.29,0.03,0.13,-0.45,-1.55,0.42,-1.46,0
"2020-12-31 07:12:00",91371,27.71,50.05,52.64,32.53,32.7,113.2,7.42,0.64,0.445,8.07,0.54,0.09,0.38,-0.44,-1.52,0.34,-1.69,0
"2020-12-31 07:18:00",91372,27.7,50.05,52.63,32.53,32.7,112.4,7.37,0.65,0.45,8.07,0.2,0.13,0.55,-0.35,-1.16,0.45,-1.39,0
"2020-12-31 07:24:00",91373,27.69,50.05,52.62,32.53,32.7,112.6,7.39,0.66,0.459,8.07,0.51,0.48,2.02,0.35,1.39,0.4,-1.51,0
"2020-12-31 07:30:00",91374,27.69,50.04,52.61,32.53,32.7,116.1,7.62,0.66,0.459,8.08,0.2,0.07,0.28,-0.37,-1.24,0.34,-1.69,0
"2020-12-31 07:36:00",91375,27.71,50.03,52.63,32.52,32.69,119.6,7.84,0.68,0.468,8.09,0.26,0.13,0.54,-0.38,-1.27,0.36,-1.63,0
"2020-12-31 07:42:00",91376,27.75,50.03,52.66,32.52,32.69,122.9,8.05,0.67,0.465,8.11,0.1,0.05,0.23,-0.38,-1.28,0.3,-1.83,0
"2020-12-31 07:48:00",91377,27.78,50.02,52.68,32.51,32.68,124,8.12,0.68,0.471,8.11,0.19,0.11,0.48,-0.46,-1.58,0.27,-1.92,0
"2020-12-31 07:54:00",91378,27.79,50.03,52.69,32.52,32.69,123.8,8.11,0.68,0.471,8.11,0.15,0.05,0.2,-0.44,-1.48,0.21,-2.09,0
"2020-12-31 08:00:00",91379,27.8,50.03,52.7,32.52,32.68,123.7,8.1,0.69,0.479,8.11,0.15,0.01,0.03,-0.58,-2.02,0.27,-1.92,0
"2020-12-31 08:06:00",91380,27.82,50.03,52.72,32.52,32.68,123.7,8.1,0.7,0.482,8.11,0.09,-0.03,-0.12,-0.6,-2.08,0.24,-2.01,0
"2020-12-31 08:12:00",91381,27.83,50.03,52.73,32.52,32.69,123.4,8.08,0.7,0.485,8.11,0.22,0.02,0.09,-0.49,-1.68,0.2,-2.1,0
"2020-12-31 08:18:00",91382,27.82,50.03,52.72,32.52,32.68,123.3,8.07,0.7,0.486,8.11,0.12,0.03,0.12,-0.43,-1.45,0.26,-1.94,0
"2020-12-31 08:24:00",91383,27.83,50.03,52.74,32.52,32.69,120.7,7.9,0.71,0.492,8.1,0.18,0.05,0.23,-0.42,-1.42,0.21,-2.09,0
"2020-12-31 08:30:00",91384,27.84,50.03,52.75,32.52,32.69,120.7,7.9,0.72,0.499,8.1,0.12,0.03,0.13,-0.55,-1.9,0.2,-2.11,0
"2020-12-31 08:36:00",91385,27.86,50.03,52.76,32.52,32.69,121.9,7.97,0.73,0.501,8.1,0.12,0.03,0.14,-0.47,-1.61,0.19,-2.14,0
"2020-12-31 08:42:00",91386,27.84,50.03,52.74,32.52,32.69,119.4,7.81,0.73,0.506,8.09,0.19,0.16,0.67,-0.32,-1.06,0.3,-1.81,0
"2020-12-31 08:48:00",91387,27.88,50.03,52.78,32.52,32.69,119.9,7.84,0.74,0.51,8.1,0.08,-0.02,-0.09,-0.62,-2.14,0.23,-2.04,0
"2020-12-31 08:54:00",91388,27.89,50.04,52.8,32.52,32.69,119.7,7.82,0.74,0.513,8.1,0.13,-0.02,-0.09,-0.5,-1.73,0.22,-2.06,0
"2020-12-31 09:00:00",91389,27.88,50.04,52.79,32.52,32.69,118.2,7.73,0.74,0.514,8.09,0.2,0.06,0.27,-0.47,-1.62,0.23,-2.03,0
"2020-12-31 09:06:00",91390,27.9,50.04,52.81,32.53,32.69,119.1,7.78,0.75,0.519,8.1,0.08,0.01,0.04,-0.45,-1.52,0.2,-2.11,0
"2020-12-31 09:12:00",91391,27.91,50.04,52.82,32.53,32.69,119.7,7.82,0.76,0.527,8.1,0.13,-0.05,-0.19,-0.64,-2.24,0.23,-2.03,0
"2020-12-31 09:18:00",91392,27.91,50.04,52.82,32.53,32.69,120.8,7.89,0.76,0.527,8.1,0.11,-0.04,-0.16,-0.58,-2.01,0.2,-2.11,0
"2020-12-31 09:24:00",91393,27.92,50.04,52.83,32.53,32.69,122.2,7.98,0.77,0.534,8.11,0.18,0.05,0.2,-0.58,-1.99,0.18,-2.19,0
"2020-12-31 09:30:00",91394,27.93,50.04,52.84,32.53,32.69,124.2,8.11,0.78,0.536,8.11,0.24,0.02,0.09,-0.54,-1.85,0.21,-2.09,0
"2020-12-31 09:36:00",91395,27.94,50.04,52.84,32.52,32.69,125.1,8.17,0.78,0.541,8.11,0.06,0.03,0.11,-0.63,-2.18,0.15,-2.27,0
"2020-12-31 09:42:00",91396,27.92,49.98,52.76,32.48,32.64,127.5,8.34,0.79,0.546,8.13,0.08,-0.13,-0.52,-0.69,-2.4,0.1,-2.4,0
"2020-12-31 09:48:00",91397,27.9,49.95,52.72,32.47,32.63,127.8,8.36,0.79,0.549,8.13,0.03,-0.1,-0.41,-0.81,-2.86,0.15,-2.27,0
"2020-12-31 09:54:00",91398,27.91,49.95,52.72,32.47,32.62,129.2,8.44,0.81,0.558,8.14,0.02,-0.17,-0.7,-0.8,-2.82,0.13,-2.32,0
"2020-12-31 10:00:00",91399,27.91,49.95,52.72,32.46,32.62,128.5,8.4,0.82,0.564,8.13,0.02,-0.06,-0.24,-0.72,-2.52,0.12,-2.35,0
"2020-12-31 10:06:00",91400,27.91,49.94,52.71,32.46,32.62,129,8.43,0.82,0.567,8.14,0.39,-0.07,-0.28,-0.7,-2.43,0.06,-2.52,0
"2020-12-31 10:12:00",91401,27.91,49.93,52.71,32.46,32.61,128.8,8.42,0.83,0.574,8.14,0.11,-0.13,-0.54,-0.86,-3.03,0.13,-2.33,0
"2020-12-31 10:18:00",91402,27.91,49.93,52.71,32.46,32.61,128.7,8.42,0.83,0.576,8.14,0.1,-0.06,-0.23,-0.74,-2.59,0.1,-2.43,0
"2020-12-31 10:24:00",91403,27.92,49.94,52.72,32.46,32.61,127.9,8.36,0.84,0.584,8.14,0.24,-0.1,-0.43,-0.79,-2.76,0.1,-2.41,0
"2020-12-31 10:30:00",91404,27.93,49.94,52.73,32.46,32.62,126.4,8.26,0.84,0.583,8.13,0.03,-0.11,-0.45,-0.79,-2.75,0.03,-2.61,0
"2020-12-31 10:36:00",91405,27.95,49.94,52.75,32.46,32.61,126.6,8.27,0.85,0.588,8.13,0.01,-0.06,-0.24,-0.68,-2.38,0.06,-2.54,0
"2020-12-31 10:42:00",91406,27.94,49.94,52.74,32.46,32.61,127.8,8.35,0.86,0.593,8.13,0,-0.16,-0.66,-0.75,-2.64,0.09,-2.43,0
"2020-12-31 10:48:00",91407,27.95,49.94,52.75,32.46,32.61,127.4,8.32,0.87,0.599,8.13,0.14,-0.11,-0.46,-0.78,-2.72,0.04,-2.58,0
"2020-12-31 10:54:00",91408,27.96,49.95,52.77,32.46,32.62,126.5,8.27,0.87,0.601,8.13,0.06,-0.12,-0.5,-0.81,-2.84,0.18,-2.17,0
"2020-12-31 11:00:00",91409,27.98,49.96,52.8,32.47,32.63,124.9,8.15,0.87,0.602,8.12,0.04,-0.13,-0.52,-0.8,-2.79,0.18,-2.17,0
"2020-12-31 11:06:00",91410,28,49.96,52.82,32.47,32.63,124,8.1,0.88,0.608,8.12,0.15,0,0,-0.67,-2.32,0.25,-1.96,0
"2020-12-31 11:12:00",91411,28.01,49.95,52.83,32.47,32.62,124.7,8.14,0.88,0.611,8.12,0.09,-0.11,-0.45,-0.71,-2.48,0.12,-2.35,0
"2020-12-31 11:18:00",91412,28.05,49.96,52.87,32.47,32.62,125.6,8.19,0.89,0.614,8.12,0.12,-0.07,-0.28,-0.74,-2.59,0.08,-2.47,0
"2020-12-31 11:24:00",91413,28.08,49.95,52.88,32.46,32.62,126,8.21,0.89,0.616,8.13,0.15,-0.14,-0.57,-0.75,-2.63,0.17,-2.2,0
"2020-12-31 11:30:00",91414,28.09,49.95,52.9,32.47,32.62,126.5,8.24,0.89,0.617,8.13,0.07,-0.14,-0.56,-0.62,-2.17,0.17,-2.22,0
"2020-12-31 11:36:00",91415,28.1,49.95,52.91,32.47,32.62,127,8.28,0.9,0.62,8.13,0.1,-0.15,-0.64,-0.84,-2.95,0.13,-2.32,0
"2020-12-31 11:42:00",91416,28.11,49.95,52.91,32.46,32.62,128.1,8.35,0.9,0.62,8.13,0.15,-0.17,-0.71,-0.85,-2.99,0.17,-2.21,0
"2020-12-31 11:48:00",91417,28.12,49.95,52.93,32.47,32.62,128.4,8.37,0.9,0.622,8.13,0.1,-0.12,-0.49,-0.89,-3.15,0.14,-2.28,0
"2020-12-31 11:54:00",91418,28.14,49.95,52.95,32.47,32.62,127.8,8.32,0.9,0.623,8.13,0.03,-0.08,-0.34,-0.71,-2.47,0.01,-2.66,0
"2020-12-31 12:00:00",91419,28.16,49.96,52.97,32.47,32.62,128.1,8.34,0.9,0.621,8.13,0.06,-0.1,-0.42,-0.7,-2.45,0.06,-2.54,0
"2020-12-31 12:06:00",91420,28.18,49.96,52.99,32.47,32.62,129.4,8.42,0.9,0.622,8.14,0.15,-0.03,-0.1,-0.76,-2.65,0.13,-2.32,0
"2020-12-31 12:12:00",91421,28.19,49.96,53,32.47,32.62,130.9,8.52,0.9,0.623,8.14,0.06,-0.08,-0.32,-0.75,-2.63,0.19,-2.16,0
"2020-12-31 12:18:00",91422,28.19,49.96,53.01,32.47,32.62,131.3,8.54,0.9,0.626,8.14,0.07,-0.01,-0.05,-0.62,-2.15,0.03,-2.61,0
"2020-12-31 12:24:00",91423,28.21,49.96,53.02,32.47,32.62,131.3,8.54,0.9,0.625,8.14,0.03,-0.05,-0.22,-0.67,-2.33,0.12,-2.34,0
"2020-12-31 12:30:00",91424,28.22,49.96,53.04,32.47,32.62,132.4,8.61,0.9,0.624,8.15,0.01,-0.07,-0.3,-0.76,-2.67,0.16,-2.24,0
"2020-12-31 12:36:00",91425,28.24,49.96,53.05,32.47,32.62,132.6,8.62,0.9,0.624,8.15,0.14,-0.06,-0.26,-0.7,-2.44,0.06,-2.54,0
"2020-12-31 12:42:00",91426,28.25,49.96,53.07,32.47,32.62,133.9,8.7,0.9,0.62,8.15,0.05,-0.14,-0.59,-0.84,-2.96,0.06,-2.54,0
"2020-12-31 12:48:00",91427,28.26,49.96,53.07,32.47,32.62,132.5,8.61,0.9,0.621,8.14,0.05,-0.17,-0.69,-0.81,-2.84,0.1,-2.42,0
"2020-12-31 12:54:00",91428,28.29,49.96,53.1,32.47,32.62,132.5,8.61,0.89,0.619,8.15,0.07,-0.15,-0.62,-0.82,-2.87,0.11,-2.39,0
"2020-12-31 13:00:00",91429,28.3,49.96,53.1,32.47,32.62,134.1,8.71,0.89,0.618,8.15,0.03,-0.07,-0.27,-0.73,-2.54,0.06,-2.53,0
"2020-12-31 13:06:00",91430,28.32,49.96,53.13,32.47,32.62,135.8,8.82,0.89,0.612,8.15,0.07,-0.13,-0.52,-0.8,-2.8,0.1,-2.42,0
"2020-12-31 13:12:00",91431,28.34,49.96,53.15,32.47,32.62,135.7,8.81,0.89,0.613,8.15,0.17,0.96,3.98,0.16,0.68,0.03,-2.61,0
"2020-12-31 13:18:00",91432,28.36,49.96,53.17,32.47,32.62,137.9,8.95,0.87,0.604,8.16,0.02,-0.17,-0.69,-0.6,-2.08,0.11,-2.37,0
"2020-12-31 13:24:00",91433,28.37,49.96,53.18,32.48,32.62,136.7,8.87,0.87,0.604,8.16,0.17,-0.09,-0.38,-0.76,-2.66,0.18,-2.18,0
"2020-12-31 13:30:00",91434,28.39,49.97,53.2,32.48,32.62,139.7,9.06,0.87,0.599,8.16,0.06,-0.13,-0.53,-0.79,-2.77,0.09,-2.44,0
"2020-12-31 13:36:00",91435,28.42,49.97,53.23,32.48,32.62,140.9,9.13,0.86,0.593,8.17,0.14,-0.12,-0.49,-0.73,-2.56,0.16,-2.23,0
"2020-12-31 13:42:00",91436,28.44,49.97,53.25,32.48,32.62,141.5,9.17,0.86,0.593,8.17,0.09,-0.04,-0.15,-0.56,-1.94,0.12,-2.35,0
"2020-12-31 13:48:00",91437,28.47,49.97,53.27,32.48,32.62,142,9.2,0.85,0.586,8.17,0.06,-0.05,-0.2,-0.65,-2.26,0.12,-2.35,0
"2020-12-31 13:54:00",91438,28.48,49.97,53.3,32.48,32.62,142.6,9.24,0.84,0.58,8.17,0.09,-0.13,-0.55,-0.68,-2.39,0.13,-2.31,0
"2020-12-31 14:00:00",91439,28.51,49.97,53.32,32.48,32.62,143.5,9.29,0.83,0.576,8.18,0.14,-0.1,-0.41,-0.65,-2.28,0.15,-2.27,0
"2020-12-31 14:06:00",91440,28.52,49.98,53.34,32.49,32.63,143.5,9.28,0.82,0.568,8.17,0.16,-0.13,-0.52,-0.72,-2.52,0.15,-2.27,0
"2020-12-31 14:12:00",91441,28.54,49.98,53.35,32.48,32.62,142.6,9.22,0.82,0.564,8.17,0.24,-0.16,-0.67,-0.81,-2.82,0.22,-2.06,0
"2020-12-31 14:18:00",91442,28.53,49.99,53.36,32.49,32.63,141.5,9.16,0.81,0.559,8.17,0.09,-0.19,-0.79,-0.85,-3,0.17,-2.19,0
"2020-12-31 14:24:00",91443,28.51,49.98,53.34,32.49,32.63,140.8,9.11,0.8,0.556,8.17,0.22,-0.09,-0.36,-0.69,-2.41,0.17,-2.2,0
"2020-12-31 14:30:00",91444,28.47,49.99,53.3,32.49,32.63,141.9,9.19,0.79,0.549,8.17,0.13,-0.12,-0.49,-0.68,-2.37,0.07,-2.49,0
