"TOA5","Bocas_MGeo","CR1000X","2444","CR1000X.Std.01.02","CPU:bocaslvl_20191212.CR1X","13142","EXODiag"
"TIMESTAMP","RECORD","EXOBattV","CablePwr","WiperPos","WiperPCurr"
"2020-12-31 06:06:00",91360,5.81,0,0,0
"2020-12-31 06:12:00",91361,5.81,0,0,0
"2020-12-31 06:18:00",91362,5.81,0,0,0
"2020-12-31 06:24:00",91363,5.81,0,0,0
"2020-12-31 06:30:00",91364,5.81,0,0,0
"2020-12-31 06:36:00",91365,5.81,0,0,0
"2020-12-31 06:42:00",91366,5.81,0,0,0
"2020-12-31 06:48:00",91367,5.81,0,0,0
"2020-12-31 06:54:00",91368,5.81,0,0,0
"2020-12-31 07:00:00",91369,5.82,0,0,0
"2020-12-31 07:06:00",91370,5.81,0,0,0
"2020-12-31 07:12:00",91371,5.81,0,0,0
"2020-12-31 07:18:00",91372,5.82,0,0,0
"2020-12-31 07:24:00",91373,5.81,0,0,0
"2020-12-31 07:30:00",91374,5.81,0,0,0
"2020-12-31 07:36:00",91375,5.81,0,0,0
"2020-12-31 07:42:00",91376,5.81,0,0,0
"2020-12-31 07:48:00",91377,5.81,0,0,0
"2020-12-31 07:54:00",91378,5.81,0,0,0
"2020-12-31 08:00:00",91379,5.81,0,0,0
"2020-12-31 08:06:00",91380,5.81,0,0,0
"2020-12-31 08:12:00",91381,5.81,0,0,0
"2020-12-31 08:18:00",91382,5.81,0,0,0
"2020-12-31 08:24:00",91383,5.81,0,0,0
"2020-12-31 08:30:00",91384,5.81,0,0,0
"2020-12-31 08:36:00",91385,5.81,0,0,0
"2020-12-31 08:42:00",91386,5.82,0,0,0
"2020-12-31 08:48:00",91387,5.81,0,0,0
"2020-12-31 08:54:00",91388,5.81,0,0,0
"2020-12-31 09:00:00",91389,5.81,0,0,0
"2020-12-31 09:06:00",91390,5.82,0,0,0
"2020-12-31 09:12:00",91391,5.81,0,0,0
"2020-12-31 09:18:00",91392,5.82,0,0,0
"2020-12-31 09:24:00",91393,5.82,0,0,0
"2020-12-31 09:30:00",91394,5.82,0,0,0
"2020-12-31 09:36:00",91395,5.81,0,0,0
"2020-12-31 09:42:00",91396,5.81,0,0,0
"2020-12-31 09:48:00",91397,5.81,0,0,0
"2020-12-31 09:54:00",91398,5.81,0,0,0
"2020-12-31 10:00:00",91399,5.81,0,0,0
"2020-12-31 10:06:00",91400,5.81,0,0,0
"2020-12-31 10:12:00",91401,5.81,0,0,0
"2020-12-31 10:18:00",91402,5.81,0,0,0
"2020-12-31 10:24:00",91403,5.81,0,0,0
"2020-12-31 10:30:00",91404,5.81,0,0,0
"2020-12-31 10:36:00",91405,5.81,0,0,0
"2020-12-31 10:42:00",91406,5.82,0,0,0
"2020-12-31 10:48:00",91407,5.81,0,0,0
"2020-12-31 10:54:00",91408,5.82,0,0,0
"2020-12-31 11:00:00",91409,5.82,0,0,0
"2020-12-31 11:06:00",91410,5.81,0,0,0
"2020-12-31 11:12:00",91411,5.82,0,0,0
"2020-12-31 11:18:00",91412,5.81,0,0,0
"2020-12-31 11:24:00",91413,5.81,0,0,0
"2020-12-31 11:30:00",91414,5.81,0,0,0
"2020-12-31 11:36:00",91415,5.81,0,0,0
"2020-12-31 11:42:00",91416,5.81,0,0,0
"2020-12-31 11:48:00",91417,5.82,0,0,0
"2020-12-31 11:54:00",91418,5.81,0,0,0
"2020-12-31 12:00:00",91419,5.82,0,0,0
"2020-12-31 12:06:00",91420,5.81,0,0,0
"2020-12-31 12:12:00",91421,5.81,0,0,0
"2020-12-31 12:18:00",91422,5.81,0,0,0
"2020-12-31 12:24:00",91423,5.81,0,0,0
"2020-12-31 12:30:00",91424,5.81,0,0,0
"2020-12-31 12:36:00",91425,5.81,0,0,0
"2020-12-31 12:42:00",91426,5.81,0,0,0
"2020-12-31 12:48:00",91427,5.81,0,0,0
"2020-12-31 12:54:00",91428,5.81,0,0,0
"2020-12-31 13:00:00",91429,5.81,0,0,0
"2020-12-31 13:06:00",91430,5.81,0,0,0
"2020-12-31 13:12:00",91431,5.81,0,0,0
"2020-12-31 13:18:00",91432,5.81,0,0,0
"2020-12-31 13:24:00",91433,5.81,0,0,0
"2020-12-31 13:30:00",91434,5.81,0,0,0
"2020-12-31 13:36:00",91435,5.81,0,0,0
"2020-12-31 13:42:00",91436,5.81,0,0,0
"2020-12-31 13:48:00",91437,5.81,0,0,0
"2020-12-31 13:54:00",91438,5.81,0,0,0
"2020-12-31 14:00:00",91439,5.81,0,0,0
"2020-12-31 14:06:00",91440,5.81,0,0,0
"2020-12-31 14:12:00",91441,5.81,0,0,0
"2020-12-31 14:18:00",91442,5.81,0,0,0
"2020-12-31 14:24:00",91443,5.81,0,0,0
"2020-12-31 14:30:00",91444,5.81,0,0,0
"2020-12-31 14:36:00",91445,5.81,0,0,0
"2020-12-31 14:42:00",91446,5.81,0,0,0
"2020-12-31 14:48:00",91447,5.81,0,0,0
"2020-12-31 14:54:00",91448,5.81,0,0,0
"2020-12-31 15:00:00",91449,5.81,0,0,0
"2020-12-31 15:06:00",91450,5.81,0,0,0
"2020-12-31 15:12:00",91451,5.81,0,0,0
"2020-12-31 15:18:00",91452,5.82,0,0,0
"2020-12-31 15:24:00",91453,5.81,0,0,0
"2020-12-31 15:30:00",91454,5.81,0,0,0
"2020-12-31 15:36:00",91455,5.81,0,0,0
"2020-12-31 15:42:00",91456,5.81,0,0,0
"2020-12-31 15:48:00",91457,5.81,0,0,0
"2020-12-31 15:54:00",91458,5.81,0,0,0
"2020-12-31 16:00:00",91459,5.81,0,0,0
"2020-12-31 16:06:00",91460,5.81,0,0,0
"2020-12-31 16:12:00",91461,5.81,0,0,0
"2020-12-31 16:18:00",91462,5.81,0,0,0
"2020-12-31 16:24:00",91463,5.81,0,0,0
"2020-12-31 16:30:00",91464,5.81,0,0,0
"2020-12-31 16:36:00",91465,5.81,0,0,0
"2020-12-31 16:42:00",91466,5.81,0,0,0
"2020-12-31 16:48:00",91467,5.81,0,0,0
"2020-12-31 16:54:00",91468,5.81,0,0,0
"2020-12-31 17:00:00",91469,5.81,0,0,0
"2020-12-31 17:06:00",91470,5.81,0,0,0
"2020-12-31 17:12:00",91471,5.81,0,0,0
"2020-12-31 17:18:00",91472,5.81,0,0,0
"2020-12-31 17:24:00",91473,5.81,0,0,0
"2020-12-31 17:30:00",91474,5.82,0,0,0
"2020-12-31 17:36:00",91475,5.81,0,0,0
"2020-12-31 17:42:00",91476,5.81,0,0,0
"2020-12-31 17:48:00",91477,5.82,0,0,0
"2020-12-31 17:54:00",91478,5.81,0,0,0
"2020-12-31 18:00:00",91479,5.82,0,0,0
"2020-12-31 18:06:00",91480,5.81,0,0,0
"2020-12-31 18:12:00",91481,5.81,0,0,0
"2020-12-31 18:18:00",91482,5.82,0,0,0
"2020-12-31 18:24:00",91483,5.82,0,0,0
"2020-12-31 18:30:00",91484,5.81,0,0,0
"2020-12-31 18:36:00",91485,5.81,0,0,0
"2020-12-31 18:42:00",91486,5.81,0,0,0
"2020-12-31 18:48:00",91487,5.81,0,0,0
"2020-12-31 18:54:00",91488,5.81,0,0,0
"2020-12-31 19:00:00",91489,5.81,0,0,0
"2020-12-31 19:06:00",91490,5.81,0,0,0
"2020-12-31 19:12:00",91491,5.81,0,0,0
"2020-12-31 19:18:00",91492,5.81,0,0,0
"2020-12-31 19:24:00",91493,5.81,0,0,0
"2020-12-31 19:30:00",91494,5.81,0,0,0
"2020-12-31 19:36:00",91495,5.81,0,0,0
"2020-12-31 19:42:00",91496,5.81,0,0,0
"2020-12-31 19:48:00",91497,5.81,0,0,0
"2020-12-31 19:54:00",91498,5.81,0,0,0
"2020-12-31 20:00:00",91499,5.82,0,0,0
"2020-12-31 20:06:00",91500,5.82,0,0,0
"2020-12-31 20:12:00",91501,5.81,0,0,0
"2020-12-31 20:18:00",91502,5.81,0,0,0
"2020-12-31 20:24:00",91503,5.81,0,0,0
"2020-12-31 20:30:00",91504,5.81,0,0,0
"2020-12-31 20:36:00",91505,5.81,0,0,0
"2020-12-31 20:42:00",91506,5.81,0,0,0
"2020-12-31 20:48:00",91507,5.81,0,0,0
"2020-12-31 20:54:00",91508,5.81,0,0,0
"2020-12-31 21:00:00",91509,5.81,0,0,0
"2020-12-31 21:06:00",91510,5.81,0,0,0
"2020-12-31 21:12:00",91511,5.81,0,0,0
"2020-12-31 21:18:00",91512,5.82,0,0,0
"2020-12-31 21:24:00",91513,5.81,0,0,0
"2020-12-31 21:30:00",91514,5.81,0,0,0
"2020-12-31 21:36:00",91515,5.81,0,0,0
"2020-12-31 21:42:00",91516,5.82,0,0,0
"2020-12-31 21:48:00",91517,5.81,0,0,0
"2020-12-31 21:54:00",91518,5.81,0,0,0
"2020-12-31 22:00:00",91519,5.81,0,0,0
"2020-12-31 22:06:00",91520,5.81,0,0,0
"2020-12-31 22:12:00",91521,5.81,0,0,0
"2020-12-31 22:18:00",91522,5.81,0,0,0
"2020-12-31 22:24:00",91523,5.81,0,0,0
"2020-12-31 22:30:00",91524,5.81,0,0,0
"2020-12-31 22:36:00",91525,5.81,0,0,0
"2020-12-31 22:42:00",91526,5.81,0,0,0
"2020-12-31 22:48:00",91527,5.81,0,0,0
"2020-12-31 22:54:00",91528,5.81,0,0,0
"2020-12-31 23:00:00",91529,5.82,0,0,0
"2020-12-31 23:06:00",91530,5.81,0,0,0
"2020-12-31 23:12:00",91531,5.81,0,0,0
"2020-12-31 23:18:00",91532,5.81,0,0,0
"2020-12-31 23:24:00",91533,5.81,0,0,0
"2020-12-31 23:30:00",91534,5.81,0,0,0
"2020-12-31 23:36:00",91535,5.81,0,0,0
"2020-12-31 23:42:00",91536,5.81,0,0,0
"2020-12-31 23:48:00",91537,5.81,0,0,0
"2020-12-31 23:54:00",91538,5.82,0,0,0
"2021-01-01 00:00:00",91539,5.81,0,0,0
"2021-01-01 00:06:00",91540,5.81,0,0,0
"2021-01-01 00:12:00",91541,5.81,0,0,0
"2021-01-01 00:18:00",91542,5.81,0,0,0
"2021-01-01 00:24:00",91543,5.81,0,0,0
"2021-01-01 00:30:00",91544,5.81,0,0,0
"2021-01-01 00:36:00",91545,5.81,0,0,0
"2021-01-01 00:42:00",91546,5.81,0,0,0
"2021-01-01 00:48:00",91547,5.81,0,0,0
"2021-01-01 00:54:00",91548,5.82,0,0,0
"2021-01-01 01:00:00",91549,5.81,0,0,0
"2021-01-01 01:06:00",91550,5.81,0,0,0
"2021-01-01 01:12:00",91551,5.81,0,0,0
"2021-01-01 01:18:00",91552,5.81,0,0,0
"2021-01-01 01:24:00",91553,5.81,0,0,0
"2021-01-01 01:30:00",91554,5.81,0,0,0
"2021-01-01 01:36:00",91555,5.81,0,0,0
"2021-01-01 01:42:00",91556,5.81,0,0,0
"2021-01-01 01:48:00",91557,5.81,0,0,0
"2021-01-01 01:54:00",91558,5.81,0,0,0
"2021-01-01 02:00:00",91559,5.81,0,0,0
"2021-01-01 02:06:00",91560,5.81,0,0,0
"2021-01-01 02:12:00",91561,5.81,0,0,0
"2021-01-01 02:18:00",91562,5.81,0,0,0
"2021-01-01 02:24:00",91563,5.81,0,0,0
"2021-01-01 02:30:00",91564,5.81,0,0,0
"2021-01-01 02:36:00",91565,5.81,0,0,0
"2021-01-01 02:42:00",91566,5.82,0,0,0
"2021-01-01 02:48:00",91567,5.81,0,0,0
"2021-01-01 02:54:00",91568,5.81,0,0,0
"2021-01-01 03:00:00",91569,5.81,0,0,0
"2021-01-01 03:06:00",91570,5.81,0,0,0
"2021-01-01 03:12:00",91571,5.81,0,0,0
"2021-01-01 03:18:00",91572,5.81,0,0,0
"2021-01-01 03:24:00",91573,5.81,0,0,0
"2021-01-01 03:30:00",91574,5.81,0,0,0
"2021-01-01 03:36:00",91575,5.82,0,0,0
"2021-01-01 03:42:00",91576,5.81,0,0,0
"2021-01-01 03:48:00",91577,5.81,0,0,0
"2021-01-01 03:54:00",91578,5.81,0,0,0
"2021-01-01 04:00:00",91579,5.81,0,0,0
"2021-01-01 04:06:00",91580,5.81,0,0,0
"2021-01-01 04:12:00",91581,5.82,0,0,0
"2021-01-01 04:18:00",91582,5.82,0,0,0
"2021-01-01 04:24:00",91583,5.81,0,0,0
"2021-01-01 04:30:00",91584,5.81,0,0,0
"2021-01-01 04:36:00",91585,5.81,0,0,0
"2021-01-01 04:42:00",91586,5.81,0,0,0
"2021-01-01 04:48:00",91587,5.81,0,0,0
"2021-01-01 04:54:00",91588,5.81,0,0,0
"2021-01-01 05:00:00",91589,5.81,0,0,0
"2021-01-01 05:06:00",91590,5.81,0,0,0
"2021-01-01 05:12:00",91591,5.82,0,0,0
"2021-01-01 05:18:00",91592,5.81,0,0,0
"2021-01-01 05:24:00",91593,5.81,0,0,0
"2021-01-01 05:30:00",91594,5.81,0,0,0
"2021-01-01 05:36:00",91595,5.81,0,0,0
"2021-01-01 05:42:00",91596,5.81,0,0,0
"2021-01-01 05:48:00",91597,5.81,0,0,0
"2021-01-01 05:54:00",91598,5.81,0,0,0
"2021-01-01 06:00:00",91599,5.81,0,0,0
"2021-01-01 06:06:00",91600,5.82,0,0,0
"2021-01-01 06:12:00",91601,5.82,0,0,0
"2021-01-01 06:18:00",91602,5.81,0,0,0
"2021-01-01 06:24:00",91603,5.81,0,0,0
"2021-01-01 06:30:00",91604,5.81,0,0,0
"2021-01-01 06:36:00",91605,5.81,0,0,0
"2021-01-01 06:42:00",91606,5.81,0,0,0
"2021-01-01 06:48:00",91607,5.81,0,0,0
"2021-01-01 06:54:00",91608,5.81,0,0,0
"2021-01-01 07:00:00",91609,5.81,0,0,0
"2021-01-01 07:06:00",91610,5.81,0,0,0
"2021-01-01 07:12:00",91611,5.81,0,0,0
"2021-01-01 07:18:00",91612,5.81,0,0,0
"2021-01-01 07:24:00",91613,5.82,0,0,0
"2021-01-01 07:30:00",91614,5.81,0,0,0
"2021-01-01 07:36:00",91615,5.82,0,0,0
"2021-01-01 07:42:00",91616,5.81,0,0,0
"2021-01-01 07:48:00",91617,5.81,0,0,0
"2021-01-01 07:54:00",91618,5.82,0,0,0
"2021-01-01 08:00:00",91619,5.82,0,0,0
"2021-01-01 08:06:00",91620,5.81,0,0,0
"2021-01-01 08:12:00",91621,5.82,0,0,0
"2021-01-01 08:18:00",91622,5.81,0,0,0
"2021-01-01 08:24:00",91623,5.81,0,0,0
"2021-01-01 08:30:00",91624,5.81,0,0,0
"2021-01-01 08:36:00",91625,5.81,0,0,0
"2021-01-01 08:42:00",91626,5.81,0,0,0
"2021-01-01 08:48:00",91627,5.82,0,0,0
"2021-01-01 08:54:00",91628,5.81,0,0,0
"2021-01-01 09:00:00",91629,5.82,0,0,0
"2021-01-01 09:06:00",91630,5.81,0,0,0
"2021-01-01 09:12:00",91631,5.81,0,0,0
"2021-01-01 09:18:00",91632,5.82,0,0,0
"2021-01-01 09:24:00",91633,5.81,0,0,0
"2021-01-01 09:30:00",91634,5.81,0,0,0
"2021-01-01 09:36:00",91635,5.81,0,0,0
"2021-01-01 09:42:00",91636,5.81,0,0,0
"2021-01-01 09:48:00",91637,5.82,0,0,0
"2021-01-01 09:54:00",91638,5.81,0,0,0
"2021-01-01 10:00:00",91639,5.81,0,0,0
"2021-01-01 10:06:00",91640,5.81,0,0,0
"2021-01-01 10:12:00",91641,5.81,0,0,0
"2021-01-01 10:18:00",91642,5.81,0,0,0
"2021-01-01 10:24:00",91643,5.81,0,0,0
"2021-01-01 10:30:00",91644,5.81,0,0,0
"2021-01-01 10:36:00",91645,5.81,0,0,0
"2021-01-01 10:42:00",91646,5.81,0,0,0
"2021-01-01 10:48:00",91647,5.81,0,0,0
"2021-01-01 10:54:00",91648,5.81,0,0,0
"2021-01-01 11:00:00",91649,5.82,0,0,0
"2021-01-01 11:06:00",91650,5.82,0,0,0
"2021-01-01 11:12:00",91651,5.81,0,0,0
"2021-01-01 11:18:00",91652,5.81,0,0,0
"2021-01-01 11:24:00",91653,5.82,0,0,0
"2021-01-01 11:30:00",91654,5.81,0,0,0
"2021-01-01 11:36:00",91655,5.82,0,0,0
"2021-01-01 11:42:00",91656,5.81,0,0,0
"2021-01-01 11:48:00",91657,5.81,0,0,0
"2021-01-01 11:54:00",91658,5.81,0,0,0
"2021-01-01 12:00:00",91659,5.81,0,0,0
"2021-01-01 12:06:00",91660,5.81,0,0,0
"2021-01-01 12:12:00",91661,5.81,0,0,0
"2021-01-01 12:18:00",91662,5.81,0,0,0
"2021-01-01 12:24:00",91663,5.81,0,0,0
"2021-01-01 12:30:00",91664,5.81,0,0,0
"2021-01-01 12:36:00",91665,5.81,0,0,0
"2021-01-01 12:42:00",91666,5.81,0,0,0
"2021-01-01 12:48:00",91667,5.81,0,0,0
"2021-01-01 12:54:00",91668,5.81,0,0,0
"2021-01-01 13:00:00",91669,5.81,0,0,0
"2021-01-01 13:06:00",91670,5.81,0,0,0
"2021-01-01 13:12:00",91671,5.81,0,0,0
"2021-01-01 13:18:00",91672,5.81,0,0,0
"2021-01-01 13:24:00",91673,5.81,0,0,0
"2021-01-01 13:30:00",91674,5.81,0,0,0
"2021-01-01 13:36:00",91675,5.81,0,0,0
"2021-01-01 13:42:00",91676,5.82,0,0,0
"2021-01-01 13:48:00",91677,5.81,0,0,0
"2021-01-01 13:54:00",91678,5.81,0,0,0
"2021-01-01 14:00:00",91679,5.82,0,0,0
"2021-01-01 14:06:00",91680,5.81,0,0,0
"2021-01-01 14:12:00",91681,5.81,0,0,0
"2021-01-01 14:18:00",91682,5.82,0,0,0
"2021-01-01 14:24:00",91683,5.81,0,0,0
"2021-01-01 14:30:00",91684,5.81,0,0,0
"2021-01-01 14:36:00",91685,5.81,0,0,0
"2021-01-01 14:42:00",91686,5.81,0,0,0
"2021-01-01 14:48:00",91687,5.81,0,0,0
"2021-01-01 14:54:00",91688,5.82,0,0,0
"2021-01-01 15:00:00",91689,5.81,0,0,0
"2021-01-01 15:06:00",91690,5.82,0,0,0
"2021-01-01 15:12:00",91691,5.81,0,0,0
"2021-01-01 15:18:00",91692,5.81,0,0,0
"2021-01-01 15:24:00",91693,5.81,0,0,0
"2021-01-01 15:30:00",91694,5.81,0,0,0
"2021-01-01 15:36:00",91695,5.82,0,0,0
"2021-01-01 15:42:00",91696,5.81,0,0,0
"2021-01-01 15:48:00",91697,5.81,0,0,0
"2021-01-01 15:54:00",91698,5.81,0,0,0
"2021-01-01 16:00:00",91699,5.81,0,0,0
"2021-01-01 16:06:00",91700,5.81,0,0,0
"2021-01-01 16:12:00",91701,5.81,0,0,0
"2021-01-01 16:18:00",91702,5.81,0,0,0
"2021-01-01 16:24:00",91703,5.81,0,0,0
"2021-01-01 16:30:00",91704,5.82,0,0,0
"2021-01-01 16:36:00",91705,5.81,0,0,0
"2021-01-01 16:42:00",91706,5.81,0,0,0
"2021-01-01 16:48:00",91707,5.81,0,0,0
"2021-01-01 16:54:00",91708,5.82,0,0,0
"2021-01-01 17:00:00",91709,5.81,0,0,0
"2021-01-01 17:06:00",91710,5.81,0,0,0
"2021-01-01 17:12:00",91711,5.81,0,0,0
"2021-01-01 17:18:00",91712,5.81,0,0,0
"2021-01-01 17:24:00",91713,5.82,0,0,0
"2021-01-01 17:30:00",91714,5.81,0,0,0
"2021-01-01 17:36:00",91715,5.82,0,0,0
"2021-01-01 17:42:00",91716,5.81,0,0,0
"2021-01-01 17:48:00",91717,5.81,0,0,0
"2021-01-01 17:54:00",91718,5.81,0,0,0
"2021-01-01 18:00:00",91719,5.81,0,0,0
"2021-01-01 18:06:00",91720,5.81,0,0,0
"2021-01-01 18:12:00",91721,5.81,0,0,0
"2021-01-01 18:18:00",91722,5.81,0,0,0
"2021-01-01 18:24:00",91723,5.81,0,0,0
"2021-01-01 18:30:00",91724,5.81,0,0,0
"2021-01-01 18:36:00",91725,5.81,0,0,0
"2021-01-01 18:42:00",91726,5.81,0,0,0
"2021-01-01 18:48:00",91727,5.82,0,0,0
"2021-01-01 18:54:00",91728,5.81,0,0,0
"2021-01-01 19:00:00",91729,5.81,0,0,0
"2021-01-01 19:06:00",91730,5.81,0,0,0
"2021-01-01 19:12:00",91731,5.81,0,0,0
"2021-01-01 19:18:00",91732,5.81,0,0,0
"2021-01-01 19:24:00",91733,5.81,0,0,0
"2021-01-01 19:30:00",91734,5.82,0,0,0
"2021-01-01 19:36:00",91735,5.81,0,0,0
"2021-01-01 19:42:00",91736,5.81,0,0,0
"2021-01-01 19:48:00",91737,5.81,0,0,0
"2021-01-01 19:54:00",91738,5.81,0,0,0
"2021-01-01 20:00:00",91739,5.82,0,0,0
"2021-01-01 20:06:00",91740,5.81,0,0,0
"2021-01-01 20:12:00",91741,5.81,0,0,0
"2021-01-01 20:18:00",91742,5.81,0,0,0
"2021-01-01 20:24:00",91743,5.81,0,0,0
"2021-01-01 20:30:00",91744,5.81,0,0,0
"2021-01-01 20:36:00",91745,5.82,0,0,0
"2021-01-01 20:42:00",91746,5.81,0,0,0
"2021-01-01 20:48:00",91747,5.81,0,0,0
"2021-01-01 20:54:00",91748,5.81,0,0,0
"2021-01-01 21:00:00",91749,5.81,0,0,0
"2021-01-01 21:06:00",91750,5.81,0,0,0
"2021-01-01 21:12:00",91751,5.81,0,0,0
"2021-01-01 21:18:00",91752,5.81,0,0,0
"2021-01-01 21:24:00",91753,5.81,0,0,0
"2021-01-01 21:30:00",91754,5.81,0,0,0
"2021-01-01 21:36:00",91755,5.81,0,0,0
"2021-01-01 21:42:00",91756,5.81,0,0,0
"2021-01-01 21:48:00",91757,5.81,0,0,0
"2021-01-01 21:54:00",91758,5.81,0,0,0
"2021-01-01 22:00:00",91759,5.81,0,0,0
"2021-01-01 22:06:00",91760,5.81,0,0,0
"2021-01-01 22:12:00",91761,5.81,0,0,0
"2021-01-01 22:18:00",91762,5.81,0,0,0
"2021-01-01 22:24:00",91763,5.81,0,0,0
"2021-01-01 22:30:00",91764,5.82,0,0,0
"2021-01-01 22:36:00",91765,5.81,0,0,0
"2021-01-01 22:42:00",91766,5.81,0,0,0
"2021-01-01 22:48:00",91767,5.81,0,0,0
"2021-01-01 22:54:00",91768,5.81,0,0,0
"2021-01-01 23:00:00",91769,5.81,0,0,0
"2021-01-01 23:06:00",91770,5.82,0,0,0
"2021-01-01 23:12:00",91771,5.81,0,0,0
"2021-01-01 23:18:00",91772,5.81,0,0,0
"2021-01-01 23:24:00",91773,5.81,0,0,0
"2021-01-01 23:30:00",91774,5.81,0,0,0
"2021-01-01 23:36:00",91775,5.82,0,0,0
"2021-01-01 23:42:00",91776,5.81,0,0,0
"2021-01-01 23:48:00",91777,5.82,0,0,0
"2021-01-01 23:54:00",91778,5.81,0,0,0
"2021-01-02 00:00:00",91779,5.81,0,0,0
"2021-01-02 00:06:00",91780,5.81,0,0,0
"2021-01-02 00:12:00",91781,5.81,0,0,0
"2021-01-02 00:18:00",91782,5.81,0,0,0
"2021-01-02 00:24:00",91783,5.81,0,0,0
"2021-01-02 00:30:00",91784,5.81,0,0,0
"2021-01-02 00:36:00",91785,5.81,0,0,0
"2021-01-02 00:42:00",91786,5.81,0,0,0
"2021-01-02 00:48:00",91787,5.81,0,0,0
"2021-01-02 00:54:00",91788,5.81,0,0,0
"2021-01-02 01:00:00",91789,5.81,0,0,0
"2021-01-02 01:06:00",91790,5.82,0,0,0
"2021-01-02 01:12:00",91791,5.81,0,0,0
"2021-01-02 01:18:00",91792,5.81,0,0,0
"2021-01-02 01:24:00",91793,5.81,0,0,0
"2021-01-02 01:30:00",91794,5.82,0,0,0
"2021-01-02 01:36:00",91795,5.81,0,0,0
"2021-01-02 01:42:00",91796,5.81,0,0,0
"2021-01-02 01:48:00",91797,5.81,0,0,0
"2021-01-02 01:54:00",91798,5.81,0,0,0
"2021-01-02 02:00:00",91799,5.81,0,0,0
"2021-01-02 02:06:00",91800,5.81,0,0,0
"2021-01-02 02:12:00",91801,5.81,0,0,0
"2021-01-02 02:18:00",91802,5.82,0,0,0
"2021-01-02 02:24:00",91803,5.81,0,0,0
"2021-01-02 02:30:00",91804,5.81,0,0,0
