TIMESTAMP,RECORD,Wind_Direction,Wind_Speed,Maximum_Wind_Speed,Air_Temperature,Relative_Humidity,Barometric_Pressure_WXT520,Daily_Rain,Rain_Intensity,PAR_Den_A,PAR_Den_B,Barometric_Pressure_PB110B
2021-02-01T00:00:00Z,17423,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:06:00Z,17424,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:12:00Z,17425,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:18:00Z,17426,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:24:00Z,17427,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:30:00Z,17428,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:36:00Z,17429,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:42:00Z,17430,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:48:00Z,17431,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T00:54:00Z,17432,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:00:00Z,17433,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:06:00Z,17434,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:12:00Z,17435,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:18:00Z,17436,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:24:00Z,17437,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:30:00Z,17438,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:36:00Z,17439,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:42:00Z,17440,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:48:00Z,17441,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T01:54:00Z,17442,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:00:00Z,17443,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:06:00Z,17444,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:12:00Z,17445,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:18:00Z,17446,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:24:00Z,17447,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:30:00Z,17448,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:36:00Z,17449,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:42:00Z,17450,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:48:00Z,17451,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T02:54:00Z,17452,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:00:00Z,17453,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:06:00Z,17454,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:12:00Z,17455,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:18:00Z,17456,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:24:00Z,17457,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:30:00Z,17458,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:36:00Z,17459,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:42:00Z,17460,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:48:00Z,17461,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T03:54:00Z,17462,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:00:00Z,17463,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:06:00Z,17464,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:12:00Z,17465,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:18:00Z,17466,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:24:00Z,17467,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:30:00Z,17468,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:36:00Z,17469,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:42:00Z,17470,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:48:00Z,17471,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T04:54:00Z,17472,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:00:00Z,17473,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:06:00Z,17474,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:12:00Z,17475,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:18:00Z,17476,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:24:00Z,17477,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:30:00Z,17478,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:36:00Z,17479,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:42:00Z,17480,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:48:00Z,17481,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T05:54:00Z,17482,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:00:00Z,17483,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:06:00Z,17484,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:12:00Z,17485,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:18:00Z,17486,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:24:00Z,17487,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:30:00Z,17488,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:36:00Z,17489,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:42:00Z,17490,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:48:00Z,17491,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T06:54:00Z,17492,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:00:00Z,17493,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:06:00Z,17494,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:12:00Z,17495,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:18:00Z,17496,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:24:00Z,17497,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:30:00Z,17498,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:36:00Z,17499,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:42:00Z,17500,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:48:00Z,17501,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T07:54:00Z,17502,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:00:00Z,17503,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:06:00Z,17504,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:12:00Z,17505,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:18:00Z,17506,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:24:00Z,17507,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:30:00Z,17508,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:36:00Z,17509,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:42:00Z,17510,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:48:00Z,17511,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T08:54:00Z,17512,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:00:00Z,17513,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:06:00Z,17514,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:12:00Z,17515,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:18:00Z,17516,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:24:00Z,17517,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:30:00Z,17518,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:36:00Z,17519,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:42:00Z,17520,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:48:00Z,17521,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T09:54:00Z,17522,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:00:00Z,17523,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:06:00Z,17524,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:12:00Z,17525,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:18:00Z,17526,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:24:00Z,17527,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:30:00Z,17528,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:36:00Z,17529,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:42:00Z,17530,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:48:00Z,17531,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T10:54:00Z,17532,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:00:00Z,17533,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:06:00Z,17534,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:12:00Z,17535,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:18:00Z,17536,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:24:00Z,17537,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:30:00Z,17538,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:36:00Z,17539,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:42:00Z,17540,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:48:00Z,17541,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T11:54:00Z,17542,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:00:00Z,17543,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:06:00Z,17544,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:12:00Z,17545,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:18:00Z,17546,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:24:00Z,17547,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:30:00Z,17548,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:36:00Z,17549,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:42:00Z,17550,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:48:00Z,17551,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T12:54:00Z,17552,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:00:00Z,17553,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:06:00Z,17554,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:12:00Z,17555,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:18:00Z,17556,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:24:00Z,17557,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:30:00Z,17558,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:36:00Z,17559,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:42:00Z,17560,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:48:00Z,17561,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T13:54:00Z,17562,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T14:00:00Z,17563,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T14:06:00Z,17564,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T14:12:00Z,17565,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T14:18:00Z,17566,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T14:24:00Z,17567,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T14:30:00Z,17568,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T14:36:00Z,17569,0,0,0,0,0,0,0,0,0,0,NA
2021-02-01T14:42:00Z,17570,0,0,0,0,0,0,0,0,0,0,NA
