TIMESTAMP,RECORD,Wind_Direction,Wind_Speed,Maximum_Wind_Speed,Air_Temperature,Relative_Humidity,Barometric_Pressure_WXT520,Daily_Rain,Rain_Intensity,PAR_Den_A,PAR_Den_B,Barometric_Pressure_PB110B
2021-02-01T12:42:00Z,22557,0,0,0,0.5,88.4,1.0054,40.521,0,240.1139,241.4445,993.139
2021-02-01T12:48:00Z,22558,0,0,0,0.5,88.3,1.0053,40.521,0,211.7493,214.041,993.1064
2021-02-01T12:54:00Z,22559,0,0,0,0.5,88.1,1.0053,40.521,0,227.3375,226.1305,993.0377
2021-02-01T13:00:00Z,22560,0,0,0,0.5,88.4,1.0052,40.521,0,191.0463,190.7583,992.9924
2021-02-01T13:06:00Z,22561,0,0,0,0.5,88.1,1.0052,40.521,0,166.5432,164.9427,992.8809
2021-02-01T13:12:00Z,22562,0,0,0,0.4,88.1,1.0051,40.521,0,188.5451,187.4036,992.8947
2021-02-01T13:18:00Z,22563,0,0,0,0.4,88.2,1.0051,40.521,0,171.7951,172.0188,994.075
2021-02-01T13:24:00Z,22564,0,0,0,0.4,88.2,1.005,40.521,0,147.4752,147.1884,993.942
2021-02-01T13:30:00Z,22565,0,0,0,0.5,88.3,1.005,40.521,0,145.8766,145.5873,993.918
2021-02-01T13:36:00Z,22566,356,6.1,7,0.3,88.3,1.005,40.521,0,153.0583,155.2024,992.7463
2021-02-01T13:42:00Z,22567,1,6.6,9.1,0.4,88,1.005,40.521,0,164.1081,166.9726,992.7573
2021-02-01T13:48:00Z,22568,10,4.8,7,0.2,88.3,1.005,40.521,0,172.9165,175.1277,992.7373
2021-02-01T13:54:00Z,22569,325,7.5,9,0.4,88.3,1.0049,40.521,0,192.4332,193.527,992.677
2021-02-01T14:00:00Z,22570,331,7.9,11.6,0.3,88.2,1.0049,40.521,0,212.5803,215.0859,992.6439
2021-02-01T14:06:00Z,22571,1,4.3,6,0.2,88.4,1.0049,40.521,0,250.7023,254.4555,992.5873
2021-02-01T14:12:00Z,22572,331,3.6,5.2,0.2,87.9,1.0049,40.521,0,276.1413,276.6526,992.6107
2021-02-01T14:18:00Z,22573,318,6.8,7.1,0.2,88.1,1.0048,40.521,0,260.9813,258.2329,992.6124
2021-02-01T14:24:00Z,22574,236,1.3,2,0.2,88,1.0048,40.521,0,261.5173,252.6101,992.5465
2021-02-01T14:30:00Z,22575,307,9,10.5,0.3,87.9,1.0048,40.521,0,194.226,186.173,992.5503
2021-02-01T14:36:00Z,22576,356,4.9,5.3,0.2,88.3,1.0047,40.521,0,262.0215,249.2548,993.5862
2021-02-01T14:42:00Z,22577,3,5,6.3,0.1,88.1,1.0046,40.521,0,224.5771,217.7097,993.5527
2021-02-01T14:48:00Z,22578,311,4,5.1,0.1,87.8,1.0046,40.521,0,237.2679,230.3091,993.4634
2021-02-01T14:54:00Z,22579,1,2.9,3.3,0,87.8,1.0046,40.521,0,199.3559,194.3613,993.4786
2021-02-01T15:00:00Z,22580,6,4.9,6.6,0,87.8,1.0044,40.521,0,191.9898,187.205,993.2953
2021-02-01T15:06:00Z,22581,264,4.3,5,0.1,87.7,1.0043,40.521,0,190.9134,186.7441,992.1106
2021-02-01T15:12:00Z,22582,324,6.3,7.1,0,87.3,1.0045,40.521,0,185.7469,182.8814,993.3287
2021-02-01T15:18:00Z,22583,260,2.2,3.8,0,87.2,1.0045,40.521,0,158.3655,157.1027,992.1959
2021-02-01T15:24:00Z,22584,343,9.5,10.2,0,87.1,1.0045,40.521,0,154.4824,152.2991,992.2804
2021-02-01T15:30:00Z,22585,12,3.5,5.5,0,87.4,1.0046,40.521,0,134.2263,132.787,992.3512
2021-02-01T15:36:00Z,22586,323,6.7,8.2,0,87.3,1.0047,40.521,0,125.1448,124.1859,992.3414
2021-02-01T15:42:00Z,22587,285,5.3,7.7,0,87,1.0048,40.521,0,103.2741,102.3751,993.675
2021-02-01T15:48:00Z,22588,262,3.6,4.6,0,86.9,1.0049,40.521,0,88.28784,87.6048,993.7882
2021-02-01T15:54:00Z,22589,320,2.8,3.2,0,86.9,1.0049,40.521,0,90.3772,88.84447,992.6527
2021-02-01T16:00:00Z,22590,331,6.3,7,0,86.9,1.0049,40.521,0,76.31139,75.01328,992.704
2021-02-01T16:06:00Z,22591,292,3.8,6.2,0,86.9,1.005,40.521,0,83.90291,82.58058,992.6583
2021-02-01T16:12:00Z,22592,319,4.2,4.8,0,86.6,1.0051,40.521,0,72.70882,71.92125,992.756
2021-02-01T16:18:00Z,22593,309,4.2,4.6,0.1,86.9,1.0052,40.521,0,72.65752,71.96487,992.8622
2021-02-01T16:24:00Z,22594,219,1.4,1.9,0.1,87,1.0052,40.521,0,48.57681,48.03583,992.9521
2021-02-01T16:30:00Z,22595,285,1.7,2.5,0.1,86.6,1.0052,40.521,0,47.83657,47.44314,992.9165
2021-02-01T16:36:00Z,22596,302,2.8,3.5,0.1,86.7,1.0052,40.521,0,43.99721,43.85873,992.931
2021-02-01T16:42:00Z,22597,292,5.6,6,0,86.5,1.0052,40.521,0,35.3662,35.54506,994.0727
2021-02-01T16:48:00Z,22598,290,3.2,4.9,0,86.8,1.0052,40.521,0,27.37489,27.48055,992.9456
2021-02-01T16:54:00Z,22599,310,7.3,8.7,0,86.8,1.0052,40.521,0,20.88501,20.76554,992.9442
2021-02-01T17:00:00Z,22600,283,5.9,6.9,0,86.9,1.0052,40.521,0,16.32359,17.07915,994.1292
2021-02-01T17:06:00Z,22601,322,3.7,4.8,0,87,1.0053,40.521,0,12.29721,12.32176,992.995
2021-02-01T17:12:00Z,22602,290,2.9,3.7,0,87.4,1.0053,40.521,0,9.765486,9.722697,993.0478
2021-02-01T17:18:00Z,22603,292,2.4,4.1,0,87.1,1.0053,40.521,0,6.43524,6.64654,993.058
2021-02-01T17:24:00Z,22604,288,3.5,4.3,0,87.1,1.0052,40.521,0,4.215335,4.312529,992.9778
2021-02-01T17:30:00Z,22605,306,1.2,1.9,0,87.1,1.0052,40.521,0,2.667774,2.720449,992.9517
2021-02-01T17:36:00Z,22606,349,2.6,3.2,0,87.2,1.0051,40.521,0,1.561013,1.674096,992.8846
2021-02-01T17:42:00Z,22607,322,6.3,7,0,87.2,1.005,40.521,0,0.842737,0.8791394,992.7494
2021-02-01T17:48:00Z,22608,321,2.9,3.5,0,87.1,1.005,40.521,0,0.4755399,0.5231248,992.6932
2021-02-01T17:54:00Z,22609,238,1.1,1.7,0,87.3,1.0049,40.521,0,0.3826023,0.4252235,992.6962
2021-02-01T18:00:00Z,22610,305,4.2,4.7,0,86.8,1.0048,40.521,0,0.3974184,0.469608,993.7302
2021-02-01T18:06:00Z,22611,8,7.2,7.8,-0.1,87,1.0047,40.521,0,0.4013003,0.4597556,993.6368
2021-02-01T18:12:00Z,22612,1,3.3,4,0,87,1.0048,40.521,0,0.389156,0.4269125,993.7147
2021-02-01T18:18:00Z,22613,352,5.7,6.5,0,86.7,1.0048,40.521,0,0.4014965,0.4199342,993.7491
2021-02-01T18:24:00Z,22614,334,2.1,2.8,0,86.7,1.0048,40.521,0,0.3858331,0.450147,992.5273
2021-02-01T18:30:00Z,22615,325,3.3,3.9,0,86.8,1.0049,40.521,0,0.3860784,0.4645039,992.5774
2021-02-01T18:36:00Z,22616,304,7.6,8.5,0,86.8,1.0049,40.521,0,0.3610106,0.4414206,992.5426
2021-02-01T18:42:00Z,22617,312,3.9,5.3,0,86.6,1.0049,40.521,0,0.3812504,0.4578565,992.6349
2021-02-01T18:48:00Z,22618,298,2.4,3.1,0,86.4,1.0049,40.521,0,0.3582897,0.4271797,993.7659
2021-02-01T18:54:00Z,22619,344,3.1,4.6,0.1,86.2,1.0048,40.521,0,0.387362,0.4735547,992.5554
2021-02-01T19:00:00Z,22620,312,5.8,6.9,0,86.6,1.0047,40.521,0,0.3944506,0.4335712,992.5363
2021-02-01T19:06:00Z,22621,306,3.4,3.8,0,86.5,1.0047,40.521,0,0.3919626,0.4765618,993.5739
2021-02-01T19:12:00Z,22622,323,5.4,6.2,0,86.4,1.0046,40.521,0,0.4011213,0.4030741,992.3579
2021-02-01T19:18:00Z,22623,338,1.3,2.1,0,86.7,1.0045,40.521,0,0.3869321,0.4780251,992.1796
2021-02-01T19:24:00Z,22624,80,1.5,2.6,0,86.7,1.0045,40.521,0,0.4196845,0.4566606,993.3824
2021-02-01T19:30:00Z,22625,17,3.5,4.3,0.1,86.3,1.0045,40.521,0,0.3622883,0.4153069,992.1519
2021-02-01T19:36:00Z,22626,315,6.4,7.9,0.1,86.5,1.0044,40.521,0,0.4109557,0.441647,993.3362
2021-02-01T19:42:00Z,22627,303,2.1,3.2,0.1,86.5,1.0043,40.521,0,0.4097456,0.4386686,993.2646
2021-02-01T19:48:00Z,22628,2,5.6,6.3,0,86.5,1.0042,40.521,0,0.3659246,0.4422857,991.9513
2021-02-01T19:54:00Z,22629,223,0.8,1.8,0.1,86.7,1.0042,40.521,0,0.3846961,0.4603178,993.094
2021-02-01T20:00:00Z,22630,101,0.9,1.4,0.1,86.6,1.0042,40.521,0,0.3693088,0.494176,993.0699
2021-02-01T20:06:00Z,22631,349,2.8,4,0.1,86.4,1.0041,40.521,0,0.3455742,0.3262132,991.8329
2021-02-01T20:12:00Z,22632,326,5.1,6.2,0.1,86.9,1.0041,40.521,0,0.3742665,0.4570265,992.9584
2021-02-01T20:18:00Z,22633,94,2.2,3.1,0.1,86.9,1.004,40.521,0,0.2928095,0.4904664,991.7638
2021-02-01T20:24:00Z,22634,16,2.1,3.6,0.1,86.7,1.004,40.521,0,0.340857,0.4208514,992.8573
2021-02-01T20:30:00Z,22635,327,6.1,6.9,0.2,86.6,1.0039,40.521,0,0.3117472,0.4404917,991.6884
2021-02-01T20:36:00Z,22636,337,3.3,4.8,0.2,86.6,1.0039,40.521,0,0.3114524,0.4113532,991.6279
2021-02-01T20:42:00Z,22637,285,2.5,2.8,0.1,86.8,1.0038,40.521,0,0.3409365,0.3979477,992.7736
2021-02-01T20:48:00Z,22638,281,1.9,2.3,0.1,86.8,1.0038,40.521,0,0.3197942,0.3311832,992.7327
2021-02-01T20:54:00Z,22639,16,4.7,5.8,0.1,86.8,1.0037,40.521,0,0.3020971,0.3302481,991.4387
2021-02-01T21:00:00Z,22640,340,5.1,7.1,0.1,87,1.0037,40.521,0,0.269038,0.3079256,991.4363
2021-02-01T21:06:00Z,22641,325,3.3,4.9,0.1,86.6,1.0037,40.521,0,0.2838417,0.3159665,992.5906
2021-02-01T21:12:00Z,22642,355,6.2,6.7,0.1,87,1.0037,40.521,0,0.2629692,0.2609057,992.5477
2021-02-01T21:18:00Z,22643,178,1.9,3.7,0.1,86.9,1.0036,40.521,0,0.3094316,0.3244427,992.4441
2021-02-01T21:24:00Z,22644,244,0.8,1.5,0.1,86.9,1.0035,40.521,0,0.264511,0.260151,991.2261
2021-02-01T21:30:00Z,22645,345,2.2,2.9,0.1,87,1.0034,40.521,0,0.2840198,0.271861,991.1128
2021-02-01T21:36:00Z,22646,271,3,4,0.1,87.1,1.0034,40.521,0,0.2730675,0.2810164,992.2512
2021-02-01T21:42:00Z,22647,343,4,4.7,0.1,87.1,1.0033,40.521,0,0.3012865,0.2929238,991.0276
2021-02-01T21:48:00Z,22648,259,3.8,4.2,0.1,87.1,1.0033,40.521,0,0.2810958,0.2660843,990.9646
2021-02-01T21:54:00Z,22649,332,4.8,5.2,0.1,87.1,1.0033,40.521,0,0.2915443,0.2270413,992.1207
2021-02-01T22:00:00Z,22650,331,6.5,7.7,0.1,86.8,1.0032,40.521,0,0.2790812,0.296117,992.0879
2021-02-01T22:06:00Z,22651,246,1.5,2.2,0.1,87.3,1.0032,40.521,0,0.3053958,0.2746069,992.0458
2021-02-01T22:12:00Z,22652,328,4,4.7,0.1,87,1.0032,40.521,0,0.2944436,0.2388964,990.8309
2021-02-01T22:18:00Z,22653,261,1.9,2.8,0.1,86.8,1.0031,40.521,0,0.3121774,0.2731963,991.9465
