TIMESTAMP,RECORD,WaterTemp,SpCond,Cond,TDS,Salinity,ODOSat,ODO,Pressure,Depth,PH,Turbidity,FCholophyll,MChlorophyll,FAlgae,MAlgae,fDom,QSEfDom,pHmv
2021-02-01T01:54:00Z,98998,27.52,50.33,52.76,32.72,32.92,93.5,6.14,0.57,0.396,7.99,0.5,-0.13,-0.18,-0.68,-2.81,0.37,-1.94,0
2021-02-01T02:00:00Z,98999,27.52,50.33,52.76,32.71,32.92,93.8,6.16,0.58,0.404,7.99,0.55,-0.12,-0.17,-0.59,-2.51,0.39,-1.89,0
2021-02-01T02:06:00Z,99000,27.52,50.32,52.75,32.71,32.91,94,6.18,0.58,0.4,7.99,0.47,-0.13,-0.19,-0.63,-2.66,0.34,-2.05,0
2021-02-01T02:12:00Z,99001,27.52,50.33,52.75,32.71,32.91,94,6.17,0.59,0.407,7.99,0.48,-0.13,-0.2,-0.59,-2.51,0.32,-2.1,0
2021-02-01T02:18:00Z,99002,27.52,50.32,52.74,32.71,32.91,93.7,6.16,0.6,0.416,7.99,0.43,-0.12,-0.16,-0.55,-2.37,0.33,-2.09,0
2021-02-01T02:24:00Z,99003,27.52,50.32,52.75,32.71,32.91,93.9,6.17,0.6,0.418,7.99,0.56,-0.12,-0.17,-0.63,-2.67,0.39,-1.91,0
2021-02-01T02:30:00Z,99004,27.52,50.32,52.74,32.71,32.91,93.9,6.17,0.6,0.412,7.99,0.46,-0.12,-0.12,-0.58,-2.48,0.34,-2.05,0
2021-02-01T02:36:00Z,99005,27.51,50.33,52.74,32.71,32.91,92.7,6.09,0.61,0.419,7.99,0.53,-0.15,-0.32,-0.63,-2.65,0.38,-1.94,0
2021-02-01T02:42:00Z,99006,27.52,50.32,52.74,32.71,32.91,93,6.11,0.61,0.424,7.99,0.47,-0.11,-0.06,-0.56,-2.4,0.32,-2.12,0
2021-02-01T02:48:00Z,99007,27.51,50.33,52.74,32.71,32.91,93,6.11,0.63,0.434,7.99,0.52,-0.11,-0.09,-0.58,-2.47,0.3,-2.18,0
2021-02-01T02:54:00Z,99008,27.51,50.33,52.74,32.71,32.91,93.1,6.12,0.63,0.436,7.99,0.71,-0.12,-0.14,-0.67,-2.79,0.4,-1.87,0
2021-02-01T03:00:00Z,99009,27.51,50.33,52.74,32.71,32.92,92.7,6.09,0.64,0.442,7.99,0.43,-0.11,-0.07,-0.66,-2.75,0.37,-1.95,0
2021-02-01T03:06:00Z,99010,27.5,50.33,52.73,32.71,32.91,91.6,6.02,0.64,0.445,7.98,0.45,-0.16,-0.39,-0.64,-2.67,0.43,-1.79,0
2021-02-01T03:12:00Z,99011,27.5,50.33,52.73,32.71,32.91,92,6.04,0.65,0.448,7.98,0.61,-0.11,-0.09,-0.6,-2.55,0.36,-2,0
2021-02-01T03:18:00Z,99012,27.5,50.32,52.73,32.71,32.91,92.1,6.05,0.66,0.458,7.98,0.47,-0.14,-0.25,-0.58,-2.48,0.31,-2.15,0
2021-02-01T03:24:00Z,99013,27.5,50.32,52.72,32.71,32.91,92,6.04,0.66,0.459,7.98,0.43,-0.12,-0.12,-0.64,-2.69,0.33,-2.08,0
2021-02-01T03:30:00Z,99014,27.5,50.33,52.73,32.71,32.91,92.2,6.06,0.67,0.462,7.98,0.44,-0.1,-0.05,-0.6,-2.53,0.42,-1.8,0
2021-02-01T03:36:00Z,99015,27.5,50.32,52.73,32.71,32.91,91.8,6.03,0.67,0.464,7.98,0.47,-0.13,-0.2,-0.62,-2.6,0.36,-1.99,0
2021-02-01T03:42:00Z,99016,27.5,50.33,52.73,32.71,32.92,92,6.04,0.68,0.472,7.98,0.44,-0.09,0.04,-0.48,-2.09,0.37,-1.95,0
2021-02-01T03:48:00Z,99017,27.5,50.33,52.74,32.72,32.92,92.3,6.07,0.69,0.475,7.98,0.44,-0.11,-0.09,-0.64,-2.68,0.31,-2.12,0
2021-02-01T03:54:00Z,99018,27.51,50.34,52.75,32.72,32.92,92.6,6.08,0.7,0.482,7.98,0.64,-0.12,-0.16,-0.63,-2.66,0.3,-2.16,0
2021-02-01T04:00:00Z,99019,27.51,50.34,52.76,32.72,32.92,92.1,6.05,0.7,0.483,7.98,0.44,-0.13,-0.2,-0.6,-2.54,0.34,-2.04,0
2021-02-01T04:06:00Z,99020,27.52,50.34,52.76,32.72,32.92,91.9,6.04,0.7,0.486,7.98,0.47,-0.13,-0.17,-0.55,-2.37,0.3,-2.16,0
2021-02-01T04:12:00Z,99021,27.52,50.35,52.78,32.73,32.93,90.2,5.93,0.7,0.486,7.97,0.47,-0.16,-0.35,-0.61,-2.59,0.31,-2.12,0
2021-02-01T04:18:00Z,99022,27.52,50.35,52.77,32.73,32.93,90.8,5.96,0.72,0.496,7.98,0.51,-0.13,-0.17,-0.63,-2.66,0.37,-1.96,0
2021-02-01T04:24:00Z,99023,27.51,50.36,52.77,32.73,32.94,89.2,5.86,0.72,0.496,7.97,0.51,-0.12,-0.16,-0.62,-2.61,0.4,-1.88,0
2021-02-01T04:30:00Z,99024,27.5,50.36,52.76,32.73,32.94,90.3,5.93,0.73,0.502,7.97,0.43,-0.12,-0.15,-0.65,-2.71,0.33,-2.08,0
2021-02-01T04:36:00Z,99025,27.49,50.35,52.75,32.73,32.93,90.1,5.92,0.72,0.495,7.97,0.44,-0.1,-0.02,-0.58,-2.46,0.39,-1.91,0
2021-02-01T04:42:00Z,99026,27.48,50.35,52.74,32.73,32.93,89.9,5.91,0.73,0.506,7.97,0.46,-0.12,-0.14,-0.62,-2.63,0.31,-2.15,0
2021-02-01T04:48:00Z,99027,27.47,50.35,52.72,32.73,32.93,90.9,5.98,0.74,0.509,7.98,0.39,-0.13,-0.18,-0.7,-2.91,0.39,-1.91,0
2021-02-01T04:54:00Z,99028,27.47,50.35,52.73,32.73,32.93,91.1,5.99,0.74,0.514,7.98,0.54,-0.12,-0.14,-0.67,-2.79,0.4,-1.86,0
2021-02-01T05:00:00Z,99029,27.46,50.35,52.72,32.73,32.93,91.3,6,0.74,0.513,7.98,0.47,-0.1,-0.03,-0.62,-2.6,0.37,-1.96,0
2021-02-01T05:06:00Z,99030,27.45,50.35,52.7,32.73,32.93,90.5,5.95,0.74,0.513,7.97,0.56,-0.08,0.09,-0.63,-2.65,0.41,-1.84,0
2021-02-01T05:12:00Z,99031,27.46,50.35,52.71,32.73,32.93,90.9,5.98,0.75,0.521,7.98,0.47,-0.13,-0.22,-0.65,-2.72,0.35,-2.01,0
2021-02-01T05:18:00Z,99032,27.46,50.35,52.72,32.73,32.93,91.4,6.01,0.76,0.524,7.98,0.48,-0.13,-0.21,-0.68,-2.82,0.34,-2.04,0
2021-02-01T05:24:00Z,99033,27.47,50.36,52.73,32.73,32.94,91.3,6,0.76,0.525,7.98,0.67,-0.13,-0.19,-0.66,-2.75,0.38,-1.92,0
2021-02-01T05:30:00Z,99034,27.47,50.36,52.73,32.73,32.94,91.8,6.03,0.76,0.526,7.98,0.48,-0.13,-0.21,-0.56,-2.39,0.41,-1.84,0
2021-02-01T05:36:00Z,99035,27.47,50.35,52.73,32.73,32.93,91.2,6,0.75,0.52,7.98,0.44,-0.13,-0.21,-0.64,-2.68,0.39,-1.91,0
2021-02-01T05:42:00Z,99036,27.46,50.36,52.73,32.73,32.94,91.3,6,0.77,0.532,7.98,0.51,-0.14,-0.26,-0.69,-2.86,0.42,-1.81,0
2021-02-01T05:48:00Z,99037,27.46,50.36,52.73,32.73,32.94,91.5,6.02,0.77,0.53,7.98,0.44,-0.16,-0.36,-0.65,-2.71,0.34,-2.03,0
2021-02-01T05:54:00Z,99038,27.47,50.36,52.73,32.73,32.94,91.6,6.02,0.78,0.537,7.98,0.43,-0.14,-0.27,-0.64,-2.7,0.41,-1.85,0
2021-02-01T06:00:00Z,99039,27.48,50.36,52.75,32.74,32.94,91.7,6.03,0.77,0.532,7.98,0.43,-0.12,-0.12,-0.6,-2.54,0.36,-1.98,0
2021-02-01T06:06:00Z,99040,27.48,50.37,52.75,32.74,32.94,91.5,6.01,0.77,0.532,7.98,0.62,-0.16,-0.38,-0.62,-2.62,0.32,-2.1,0
2021-02-01T06:12:00Z,99041,27.47,50.37,52.74,32.74,32.94,91.1,5.99,0.77,0.536,7.98,0.44,-0.14,-0.23,-0.58,-2.46,0.35,-2.01,0
2021-02-01T06:18:00Z,99042,27.46,50.37,52.74,32.74,32.94,91.4,6.01,0.79,0.543,7.98,0.38,-0.13,-0.2,-0.62,-2.6,0.36,-1.98,0
2021-02-01T06:24:00Z,99043,27.47,50.37,52.75,32.74,32.94,85.9,5.64,0.77,0.534,7.94,0.76,0.15,1.34,0.08,-0.08,0.61,-1.25,0
2021-02-01T06:30:00Z,99044,27.47,50.37,52.74,32.74,32.94,88.6,5.82,0.78,0.541,7.97,0.45,-0.1,-0.02,-0.39,-1.79,0.41,-1.84,0
2021-02-01T06:36:00Z,99045,27.46,50.37,52.73,32.74,32.94,91.2,6,0.77,0.531,7.98,0.51,-0.09,0,-0.51,-2.23,0.33,-2.08,0
2021-02-01T06:42:00Z,99046,27.46,50.37,52.74,32.74,32.94,91.7,6.03,0.78,0.537,7.98,0.49,-0.13,-0.18,-0.56,-2.41,0.31,-2.13,0
2021-02-01T06:48:00Z,99047,27.46,50.37,52.73,32.74,32.94,92.6,6.09,0.78,0.536,7.98,3.03,0.01,0.58,-0.23,-1.19,0.41,-1.83,0
2021-02-01T06:54:00Z,99048,27.46,50.37,52.73,32.74,32.94,91.6,6.02,0.77,0.534,7.98,0.48,-0.1,-0.03,-0.55,-2.36,0.3,-2.16,0
2021-02-01T07:00:00Z,99049,27.47,50.37,52.74,32.74,32.94,91.7,6.03,0.77,0.534,7.98,0.46,-0.12,-0.15,-0.54,-2.3,0.38,-1.93,0
2021-02-01T07:06:00Z,99050,27.47,50.37,52.74,32.74,32.94,91.6,6.02,0.76,0.523,7.98,0.49,-0.1,-0.05,-0.53,-2.29,0.35,-2.03,0
2021-02-01T07:12:00Z,99051,27.47,50.37,52.75,32.74,32.94,91.5,6.01,0.77,0.531,7.98,0.43,-0.1,-0.03,-0.59,-2.5,0.33,-2.08,0
2021-02-01T07:18:00Z,99052,27.48,50.37,52.75,32.74,32.95,91.5,6.01,0.76,0.523,7.98,0.39,-0.11,-0.08,-0.59,-2.51,0.33,-2.07,0
2021-02-01T07:24:00Z,99053,27.49,50.37,52.77,32.74,32.95,90.3,5.93,0.76,0.526,7.98,0.44,-0.11,-0.07,-0.55,-2.36,0.31,-2.15,0
2021-02-01T07:30:00Z,99054,27.48,50.38,52.77,32.75,32.95,90.9,5.97,0.76,0.526,7.98,0.44,-0.12,-0.16,-0.51,-2.2,0.31,-2.13,0
2021-02-01T07:36:00Z,99055,27.49,50.38,52.78,32.75,32.95,90.4,5.94,0.75,0.515,7.98,0.44,-0.06,0.16,-0.45,-1.98,0.3,-2.15,0
2021-02-01T07:42:00Z,99056,27.49,50.38,52.78,32.75,32.96,90.3,5.94,0.74,0.511,7.98,0.48,-0.07,0.12,-0.44,-1.96,0.33,-2.06,0
2021-02-01T07:48:00Z,99057,27.47,50.39,52.77,32.75,32.96,91.4,6.01,0.73,0.507,7.98,0.49,-0.04,0.28,-0.48,-2.09,0.29,-2.18,0
2021-02-01T07:54:00Z,99058,27.48,50.38,52.77,32.75,32.95,90.8,5.97,0.73,0.503,7.98,0.51,-0.12,-0.15,-0.58,-2.47,0.31,-2.13,0
2021-02-01T08:00:00Z,99059,27.48,50.38,52.77,32.75,32.95,91.2,5.99,0.73,0.504,7.98,0.47,-0.1,-0.05,-0.5,-2.18,0.26,-2.28,0
2021-02-01T08:06:00Z,99060,27.49,50.38,52.78,32.75,32.95,92.3,6.06,0.72,0.497,7.99,0.53,-0.12,-0.15,-0.53,-2.3,0.3,-2.18,0
2021-02-01T08:12:00Z,99061,27.48,50.38,52.77,32.75,32.96,93.6,6.15,0.72,0.494,7.99,0.46,-0.09,0.02,-0.5,-2.18,0.26,-2.28,0
2021-02-01T08:18:00Z,99062,27.49,50.39,52.78,32.75,32.96,92.7,6.09,0.71,0.493,7.99,0.43,-0.13,-0.23,-0.55,-2.37,0.25,-2.31,0
2021-02-01T08:24:00Z,99063,27.49,50.39,52.79,32.76,32.96,92.6,6.08,0.7,0.481,7.99,0.51,-0.11,-0.1,-0.5,-2.18,0.28,-2.22,0
2021-02-01T08:30:00Z,99064,27.5,50.39,52.79,32.75,32.96,92,6.05,0.7,0.484,7.99,0.42,-0.13,-0.18,-0.57,-2.41,0.29,-2.21,0
2021-02-01T08:36:00Z,99065,27.51,50.39,52.81,32.76,32.96,92.4,6.07,0.68,0.47,7.99,0.44,-0.12,-0.16,-0.55,-2.34,0.31,-2.14,0
2021-02-01T08:42:00Z,99066,27.5,50.4,52.81,32.76,32.96,92.2,6.05,0.69,0.476,7.99,0.45,-0.15,-0.32,-0.61,-2.57,0.34,-2.04,0
2021-02-01T08:48:00Z,99067,27.5,50.4,52.81,32.76,32.97,94.1,6.18,0.68,0.469,7.99,0.51,-0.1,-0.04,-0.5,-2.17,0.27,-2.27,0
2021-02-01T08:54:00Z,99068,27.5,50.4,52.81,32.76,32.97,92.7,6.09,0.67,0.464,7.99,0.58,-0.11,-0.08,-0.44,-1.97,0.29,-2.2,0
2021-02-01T09:00:00Z,99069,27.5,50.4,52.81,32.76,32.97,92.9,6.11,0.67,0.461,7.99,0.46,-0.15,-0.32,-0.63,-2.65,0.3,-2.16,0
2021-02-01T09:06:00Z,99070,27.5,50.4,52.81,32.76,32.97,93,6.11,0.66,0.456,7.99,0.54,-0.12,-0.17,-0.57,-2.44,0.31,-2.14,0
2021-02-01T09:12:00Z,99071,27.5,50.4,52.81,32.76,32.97,93.1,6.12,0.67,0.462,7.99,0.49,-0.15,-0.3,-0.56,-2.4,0.26,-2.28,0
2021-02-01T09:18:00Z,99072,27.5,50.4,52.81,32.76,32.97,93.2,6.12,0.67,0.461,7.99,0.47,-0.1,-0.03,-0.41,-1.85,0.26,-2.3,0
2021-02-01T09:24:00Z,99073,27.49,50.4,52.8,32.76,32.97,93.8,6.16,0.65,0.448,7.99,0.57,-0.07,0.13,-0.48,-2.12,0.33,-2.08,0
2021-02-01T09:30:00Z,99074,27.49,50.4,52.8,32.76,32.97,93.6,6.15,0.66,0.453,7.99,0.51,-0.12,-0.12,-0.58,-2.45,0.26,-2.27,0
2021-02-01T09:36:00Z,99075,27.5,50.39,52.8,32.76,32.96,92.6,6.08,0.65,0.447,7.99,0.48,-0.12,-0.13,-0.57,-2.43,0.3,-2.16,0
2021-02-01T09:42:00Z,99076,27.49,50.4,52.8,32.76,32.97,95,6.24,0.66,0.456,7.99,0.49,-0.07,0.15,-0.41,-1.86,0.33,-2.06,0
2021-02-01T09:48:00Z,99077,27.5,50.4,52.81,32.76,32.97,93.5,6.14,0.66,0.456,7.99,0.43,-0.14,-0.23,-0.53,-2.27,0.25,-2.31,0
2021-02-01T09:54:00Z,99078,27.51,50.4,52.82,32.76,32.97,92.8,6.09,0.66,0.454,7.99,0.46,-0.15,-0.33,-0.71,-2.93,0.26,-2.27,0
2021-02-01T10:00:00Z,99079,27.51,50.4,52.82,32.76,32.97,92.4,6.07,0.66,0.454,7.99,0.4,-0.19,-0.55,-0.59,-2.52,0.25,-2.32,0
2021-02-01T10:06:00Z,99080,27.51,50.4,52.82,32.76,32.97,92.6,6.08,0.64,0.441,7.99,0.52,-0.16,-0.37,-0.64,-2.69,0.25,-2.3,0
2021-02-01T10:12:00Z,99081,27.51,50.4,52.82,32.76,32.97,92.8,6.1,0.66,0.454,7.99,0.42,-0.13,-0.19,-0.63,-2.66,0.23,-2.37,0
2021-02-01T10:18:00Z,99082,27.51,50.4,52.81,32.76,32.97,93,6.11,0.66,0.454,7.99,0.45,-0.19,-0.52,-0.7,-2.9,0.25,-2.31,0
2021-02-01T10:24:00Z,99083,27.51,50.4,52.82,32.76,32.97,92.9,6.1,0.66,0.454,7.99,0.49,-0.17,-0.4,-0.63,-2.65,0.31,-2.14,0
2021-02-01T10:30:00Z,99084,27.5,50.4,52.82,32.76,32.97,93.5,6.14,0.67,0.46,7.99,0.45,-0.17,-0.42,-0.66,-2.75,0.33,-2.07,0
2021-02-01T10:36:00Z,99085,27.5,50.4,52.8,32.76,32.97,94,6.17,0.65,0.449,7.99,0.44,-0.14,-0.28,-0.63,-2.65,0.35,-2.01,0
2021-02-01T10:42:00Z,99086,27.5,50.4,52.8,32.76,32.97,93.9,6.17,0.66,0.455,7.99,0.43,-0.18,-0.5,-0.68,-2.83,0.28,-2.23,0
2021-02-01T10:48:00Z,99087,27.5,50.39,52.8,32.76,32.96,93.8,6.17,0.68,0.471,7.99,0.49,-0.17,-0.4,-0.68,-2.85,0.32,-2.1,0
2021-02-01T10:54:00Z,99088,27.5,50.4,52.8,32.76,32.96,94.5,6.21,0.67,0.464,8,0.52,-0.17,-0.41,-0.65,-2.74,0.26,-2.29,0
2021-02-01T11:00:00Z,99089,27.5,50.39,52.8,32.76,32.96,93.9,6.17,0.69,0.477,7.99,0.44,-0.18,-0.49,-0.72,-2.96,0.28,-2.24,0
2021-02-01T11:06:00Z,99090,27.5,50.4,52.8,32.76,32.96,95.1,6.25,0.67,0.466,8,1.09,-0.09,0.02,-0.51,-2.21,0.32,-2.12,0
2021-02-01T11:12:00Z,99091,27.5,50.39,52.8,32.76,32.96,95,6.24,0.7,0.486,7.99,0.48,-0.16,-0.34,-0.64,-2.69,0.3,-2.15,0
2021-02-01T11:18:00Z,99092,27.5,50.4,52.81,32.76,32.96,95.7,6.29,0.69,0.475,8,0.47,-0.13,-0.22,-0.56,-2.4,0.26,-2.29,0
2021-02-01T11:24:00Z,99093,27.51,50.4,52.81,32.76,32.97,96.2,6.32,0.7,0.484,8,0.46,-0.13,-0.23,-0.61,-2.57,0.18,-2.53,0
2021-02-01T11:30:00Z,99094,27.51,50.4,52.82,32.76,32.97,94.9,6.23,0.72,0.496,8,0.6,-0.15,-0.32,-0.66,-2.76,0.39,-1.91,0
2021-02-01T11:36:00Z,99095,27.52,50.4,52.82,32.76,32.96,94.8,6.22,0.7,0.485,8,0.4,-0.13,-0.18,-0.62,-2.61,0.42,-1.81,0
2021-02-01T11:42:00Z,99096,27.52,50.4,52.83,32.76,32.97,94.8,6.22,0.71,0.49,8,0.53,-0.16,-0.37,-0.62,-2.6,0.4,-1.86,0
2021-02-01T11:48:00Z,99097,27.52,50.4,52.83,32.76,32.97,94.6,6.21,0.73,0.503,8,0.79,-0.1,-0.01,-0.6,-2.54,0.38,-1.92,0
2021-02-01T11:54:00Z,99098,27.53,50.4,52.83,32.76,32.97,95.2,6.25,0.71,0.492,8,0.59,-0.19,-0.54,-0.74,-3.04,0.39,-1.89,0
2021-02-01T12:00:00Z,99099,27.53,50.4,52.83,32.76,32.96,95.8,6.29,0.74,0.512,8,0.43,-0.15,-0.33,-0.68,-2.84,0.39,-1.91,0
2021-02-01T12:06:00Z,99100,27.53,50.39,52.83,32.76,32.96,95.7,6.28,0.72,0.496,8,0.55,-0.15,-0.32,-0.48,-2.1,0.42,-1.8,0
2021-02-01T12:12:00Z,99101,27.53,50.4,52.83,32.76,32.96,95.7,6.28,0.75,0.516,8,0.48,-0.18,-0.5,-0.69,-2.85,0.38,-1.92,0
2021-02-01T12:18:00Z,99102,27.52,50.4,52.83,32.76,32.97,96.3,6.32,0.73,0.505,8,0.45,-0.17,-0.41,-0.67,-2.79,0.4,-1.88,0
2021-02-01T12:24:00Z,99103,27.54,50.4,52.85,32.76,32.97,96,6.3,0.74,0.51,8,0.38,-0.2,-0.58,-0.64,-2.67,0.4,-1.88,0
2021-02-01T12:30:00Z,99104,27.56,50.4,52.86,32.76,32.97,95.5,6.27,0.73,0.507,8,0.71,-0.17,-0.45,-0.72,-2.98,0.36,-1.98,0
2021-02-01T12:36:00Z,99105,27.56,50.4,52.87,32.76,32.97,95.3,6.26,0.73,0.504,8,0.5,-0.19,-0.55,-0.65,-2.71,0.32,-2.1,0
2021-02-01T12:42:00Z,99106,27.57,50.41,52.88,32.76,32.97,95.5,6.27,0.73,0.503,8,0.47,-0.18,-0.47,-0.74,-3.06,0.29,-2.19,0
2021-02-01T12:48:00Z,99107,27.58,50.41,52.89,32.76,32.97,95.2,6.25,0.72,0.5,8,0.44,-0.18,-0.48,-0.6,-2.55,0.33,-2.07,0
2021-02-01T12:54:00Z,99108,27.59,50.41,52.9,32.76,32.97,95.1,6.24,0.73,0.505,8,0.41,-0.15,-0.34,-0.64,-2.69,0.35,-2.03,0
2021-02-01T13:00:00Z,99109,27.59,50.4,52.9,32.76,32.97,95.4,6.26,0.73,0.506,8,0.47,-0.19,-0.54,-0.72,-2.98,0.35,-2,0
2021-02-01T13:06:00Z,99110,27.61,50.4,52.92,32.76,32.97,96.2,6.31,0.72,0.501,8.01,0.41,-0.19,-0.51,-0.66,-2.77,0.29,-2.19,0
2021-02-01T13:12:00Z,99111,27.63,50.4,52.93,32.76,32.97,98.3,6.44,0.74,0.513,8.01,0.45,-0.1,-0.02,-0.46,-2.03,0.24,-2.35,0
2021-02-01T13:18:00Z,99112,27.64,50.41,52.94,32.76,32.97,99.7,6.53,0.75,0.517,8.02,0.55,-0.14,-0.25,-0.57,-2.42,0.33,-2.07,0
2021-02-01T13:24:00Z,99113,27.65,50.4,52.95,32.76,32.96,99.6,6.53,0.74,0.509,8.02,0.39,-0.14,-0.23,-0.55,-2.36,0.33,-2.08,0
2021-02-01T13:30:00Z,99114,27.66,50.41,52.97,32.76,32.97,99.7,6.53,0.74,0.514,8.02,0.44,-0.18,-0.5,-0.66,-2.76,0.26,-2.29,0
2021-02-01T13:36:00Z,99115,27.68,50.4,52.98,32.76,32.96,99.9,6.54,0.73,0.502,8.02,0.43,-0.15,-0.33,-0.65,-2.73,0.27,-2.26,0
2021-02-01T13:42:00Z,99116,27.69,50.41,53,32.77,32.97,101.1,6.62,0.75,0.519,8.03,0.49,-0.21,-0.64,-0.63,-2.66,0.35,-2.02,0
2021-02-01T13:48:00Z,99117,27.71,50.4,53.01,32.76,32.96,102,6.68,0.75,0.521,8.03,0.43,-0.19,-0.55,-0.68,-2.83,0.32,-2.12,0
2021-02-01T13:54:00Z,99118,27.74,50.4,53.05,32.76,32.96,100.4,6.57,0.74,0.51,8.02,0.44,-0.22,-0.73,-0.75,-3.08,0.35,-2.03,0
2021-02-01T14:00:00Z,99119,27.76,50.41,53.06,32.77,32.97,100.3,6.56,0.75,0.519,8.02,0.38,-0.17,-0.4,-0.67,-2.78,0.29,-2.19,0
2021-02-01T14:06:00Z,99120,27.78,50.4,53.08,32.76,32.96,100.9,6.6,0.74,0.514,8.02,0.45,-0.19,-0.51,-0.62,-2.61,0.26,-2.28,0
2021-02-01T14:12:00Z,99121,27.79,50.41,53.1,32.76,32.96,100.8,6.59,0.75,0.516,8.02,0.42,-0.16,-0.35,-0.6,-2.54,0.29,-2.19,0
2021-02-01T14:18:00Z,99122,27.81,50.41,53.12,32.77,32.97,100.9,6.6,0.75,0.518,8.03,0.44,-0.18,-0.5,-0.56,-2.39,0.34,-2.04,0
2021-02-01T14:24:00Z,99123,27.82,50.41,53.13,32.77,32.97,102.3,6.69,0.75,0.518,8.03,0.45,-0.15,-0.32,-0.57,-2.44,0.27,-2.26,0
2021-02-01T14:30:00Z,99124,27.84,50.41,53.14,32.77,32.97,102.5,6.69,0.75,0.519,8.03,0.4,-0.21,-0.66,-0.7,-2.9,0.27,-2.25,0
2021-02-01T14:36:00Z,99125,27.85,50.41,53.16,32.77,32.97,103.2,6.74,0.75,0.517,8.03,0.41,-0.14,-0.27,-0.54,-2.33,0.32,-2.12,0
2021-02-01T14:42:00Z,99126,27.87,50.41,53.18,32.77,32.97,103.1,6.73,0.75,0.521,8.03,0.4,-0.12,-0.12,-0.6,-2.55,0.33,-2.06,0
2021-02-01T14:48:00Z,99127,27.89,50.41,53.19,32.77,32.96,104.9,6.85,0.75,0.516,8.04,0.43,-0.14,-0.24,-0.53,-2.28,0.29,-2.2,0
