"TOA5","GCREW_MARSH_OUTLET","CR300","11122","CR300-WIFI.Std.07.02","CPU:GCREW_SONDEV1.CR300","43526","ExoTable"
"TIMESTAMP","RECORD","Date","Time","Chlorophyll_RFU","Chlorophyll_ugL","Conductivity","FDOM_QSU","FDOM_RFU","NLF_conductivity","ODO_sat","ODO_local","ODO_MgL","Pressure_psia","Salinity_PPT","Specific_Conductivity_uScm","BGA_PE_RFU","BGA_PE_ugL","TDS_mg_L","Turbidity_FNU","Wiper_Position_mv","pH","pH_mv","Temp_C","Depth_m","Battery_v","Cable_v","Wiper_Current_ma","sn","snn"
"2021-01-01 07:00:00",70030,7999,7999,1.57,5.56,8.32,67.27,17.95,13.41,3.28,3.28,0.39,1.14,7.55,13.21,1.67,9.3,7999,77.24,0,2.3,-375.3,5.637,0.794,5.86,14.21,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 07:15:00",70031,7999,7999,1.41,5,8.29,65.56,17.48,13.37,3.27,3.27,0.39,1.13,7.53,13.17,0.96,7.3,7999,64.3,0,2.21,-372.6,5.615,0.788,5.86,14.11,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 07:30:00",70032,7999,7999,1.35,4.81,8.32,71.91,19.22,13.4,3.28,3.28,0.39,1.12,7.54,13.19,0.97,7.34,7999,58.37,0,2.19,-372,5.655,0.785,5.86,14.44,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 07:45:00",70033,7999,7999,1.47,5.21,8.35,70.9,18.94,13.42,3.28,3.28,0.39,1.13,7.56,13.22,1.31,8.29,7999,64.04,0,2.22,-372.8,5.731,0.789,5.86,13.94,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 08:00:00",70034,7999,7999,1.32,4.71,8.36,72.53,19.38,13.43,3.28,3.28,0.39,1.12,7.57,13.23,0.91,7.16,7999,59.01,0,2.22,-372.8,5.741,0.786,5.86,14.35,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 08:15:00",70035,7999,7999,1.32,4.69,8.37,74.12,19.82,13.43,3.3,3.3,0.39,1.11,7.57,13.23,0.84,6.97,7999,55.86,0,2.2,-372.1,5.772,0.778,5.86,11.89,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 08:30:00",70036,7999,7999,1.27,4.52,8.38,74.24,19.85,13.45,3.28,3.28,0.39,1.09,7.58,13.25,0.63,6.39,7999,53.56,0,2.18,-371.5,5.785,0.76,5.86,12.44,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 08:45:00",70037,7999,7999,1.32,4.7,8.42,75.76,20.27,13.5,3.28,3.28,0.39,1.07,7.61,13.29,0.5,6.01,7999,52.45,0,2.19,-371.8,5.807,0.75,5.86,13.81,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 09:00:00",70038,7999,7999,1.31,4.67,8.43,76.09,20.36,13.5,3.28,3.28,0.39,1.06,7.61,13.29,0.87,7.05,7999,48.32,0,2.13,-370.3,5.843,0.744,5.86,14.09,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 09:15:00",70039,7999,7999,1.43,5.06,8.42,75.32,20.15,13.49,3.3,3.3,0.39,1.05,7.6,13.28,1.09,7.67,7999,54.6,0,2.21,-372.4,5.831,0.735,5.86,14.32,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 09:30:00",70040,7999,7999,1.38,4.91,8.45,78.31,20.97,13.52,3.29,3.29,0.39,1.04,7.62,13.32,0.83,6.93,7999,47.2,0,2.15,-370.8,5.875,0.728,5.86,12.12,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 09:45:00",70041,7999,7999,1.27,4.51,8.47,79.83,21.38,13.54,3.3,3.3,0.39,1.03,7.64,13.33,0.53,6.09,7999,44.46,0,2.15,-370.7,5.886,0.723,5.86,13.87,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 10:00:00",70042,7999,7999,1.18,4.19,8.48,77.53,20.75,13.55,3.31,3.31,0.39,1.03,7.64,13.34,0.5,6.02,7999,46.67,0,2.12,-369.9,5.92,0.721,5.86,13.94,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 10:15:00",70043,7999,7999,1.16,4.15,8.52,79.2,21.21,13.58,3.32,3.32,0.39,1.03,7.66,13.37,0.16,5.07,7999,43.02,0,2.05,-367.8,6.003,0.717,5.86,12.42,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 10:30:00",70044,7999,7999,1.17,4.19,8.56,81.4,21.8,13.66,3.34,3.34,0.39,1.03,7.71,13.45,0.34,5.57,7999,40.32,0,2.12,-369.7,5.985,0.719,5.86,13.8,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 10:45:00",70045,7999,7999,1.14,4.08,8.58,82.4,22.07,13.68,3.33,3.33,0.39,1.03,7.72,13.47,0.23,5.27,7999,41.39,0,2.1,-369.3,6.014,0.718,5.86,12.12,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 11:00:00",70046,7999,7999,1.03,3.68,8.59,82.7,22.16,13.68,3.33,3.33,0.39,1.02,7.72,13.46,-0.07,4.41,7999,38.97,0,2.11,-369.4,6.06,0.713,5.86,12.02,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 11:15:00",70047,7999,7999,1.15,4.12,8.6,83,22.24,13.69,3.32,3.32,0.39,1.02,7.73,13.48,0.31,5.48,7999,40.82,0,2.1,-369,6.057,0.713,5.86,14.55,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 11:30:00",70048,7999,7999,1.21,4.32,8.69,84,22.51,13.78,3.37,3.37,0.4,1.01,7.79,13.57,0.25,5.32,7999,35.54,0,2.14,-370.2,6.186,0.709,5.86,14.12,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 11:45:00",70049,7999,7999,1.11,3.96,8.64,84.9,22.78,13.75,3.34,3.34,0.39,1,7.76,13.53,0.06,4.79,7999,34.86,0,2.19,-371.6,6.082,0.699,5.86,14.14,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 12:00:00",70050,7999,7999,1.21,4.33,8.71,85.9,23.04,13.83,3.36,3.36,0.4,1,7.81,13.61,0.15,5.04,7999,35.07,0,2.21,-372.4,6.142,0.697,5.86,14.15,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 12:15:00",70051,7999,7999,1.13,4.03,8.69,86.1,23.08,13.8,3.33,3.33,0.39,1.01,7.79,13.58,0.29,5.44,7999,36.91,0,2.16,-370.9,6.151,0.704,5.86,14.32,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 12:30:00",70052,7999,7999,1.04,3.74,8.71,80.4,21.52,13.81,3.37,3.37,0.4,0.99,7.8,13.59,-0.07,4.42,7999,46.02,0,2.23,-372.9,6.188,0.691,5.86,13.67,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 12:45:00",70053,7999,7999,1.04,3.74,8.63,75.13,20.1,13.73,3.31,3.31,0.39,1.01,7.75,13.51,-0.02,4.55,7999,40.43,0,2.27,-374.1,6.091,0.707,5.86,12.45,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 13:00:00",70054,7999,7999,1.37,4.88,8.77,83.8,22.47,13.86,3.32,3.32,0.39,1.02,7.84,13.64,0.61,6.31,7999,41.22,0,2.07,-368.2,6.308,0.712,5.86,12.24,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 13:15:00",70055,7999,7999,1.15,4.1,8.7,82.3,22.05,13.76,3.4,3.4,0.4,1.06,7.77,13.54,0.08,4.85,7999,43.54,0,2.27,-374.2,6.279,0.743,5.86,14.24,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 13:30:00",70056,7999,7999,1.77,6.25,9.02,81.8,21.91,14.16,3.41,3.41,0.4,1.09,8.02,13.93,1.44,8.65,7999,48.97,0,2.13,-369.9,6.555,0.764,5.86,13.91,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 13:45:00",70057,7999,7999,1.36,4.82,8.66,82.6,22.15,13.7,3.26,3.26,0.38,1.15,7.74,13.49,0.61,6.32,7999,42.66,0,2.3,-375.1,6.251,0.805,5.86,14.23,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 14:00:00",70058,7999,7999,1.32,4.7,8.72,83.4,22.37,13.79,3.34,3.34,0.39,1.19,7.79,13.58,0.41,5.77,7999,39.81,0,2.41,-378.3,6.289,0.83,5.86,14.24,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 14:15:00",70059,7999,7999,1.52,5.39,8.87,86.7,23.26,14,3.34,3.34,0.39,1.21,7.92,13.78,0.85,6.99,7999,39.45,0,2.22,-372.5,6.35,0.844,5.86,14.33,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 14:30:00",70060,7999,7999,1.35,4.8,8.71,84.8,22.74,13.78,3.37,3.37,0.4,1.23,7.78,13.56,0.49,5.99,7999,39.83,0,2.3,-375.1,6.284,0.86,5.86,14.64,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 14:45:00",70061,7999,7999,1.36,4.85,8.73,84,22.51,13.82,3.3,3.3,0.39,1.26,7.81,13.6,0.63,6.37,7999,38.58,0,2.38,-377.4,6.265,0.88,5.86,14.56,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 15:00:00",70062,7999,7999,1.19,4.26,8.45,78.14,20.92,13.42,3.31,3.31,0.39,1.28,7.56,13.21,0.3,5.46,7999,41.8,0,2.6,-383.8,6.161,0.894,5.86,14.13,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 15:15:00",70063,7999,7999,1.21,4.29,8.21,77.97,20.87,13.1,3.25,3.25,0.39,1.32,7.37,12.89,0.32,5.5,7999,42.86,0,2.47,-380.3,5.965,0.924,5.86,14.17,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 15:30:00",70064,7999,7999,1.15,4.12,8.29,77.82,20.83,13.19,3.24,3.24,0.38,1.37,7.43,12.99,0.16,5.07,7999,43.22,0,2.55,-382.4,6.057,0.957,5.85,13.93,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 15:45:00",70065,7999,7999,1.12,3.98,8.1,75.74,20.26,12.94,3.25,3.25,0.39,1.42,7.27,12.74,0.26,5.34,7999,44.58,0,2.62,-384.7,5.952,0.99,5.86,14.25,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 16:00:00",70066,7999,7999,1.14,4.07,8.24,78.58,21.04,13.08,3.31,3.31,0.39,1.44,7.36,12.87,0.06,4.78,7999,41.35,0,2.51,-381.2,6.142,1.005,5.85,14.27,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 16:15:00",70067,7999,7999,1.13,4.03,8.04,72.2,19.29,12.82,3.3,3.3,0.39,1.44,7.2,12.63,0.26,5.35,7999,43.38,0,2.68,-386.4,6.004,1.006,5.86,14.33,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 16:30:00",70068,7999,7999,1.12,4.01,8.21,74.94,20.04,13.06,3.27,3.27,0.39,1.46,7.35,12.86,0.18,5.11,7999,43.76,0,2.57,-383.2,6.079,1.023,5.86,14.32,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 16:45:00",70069,7999,7999,1.12,4,8.32,75,20.06,13.23,3.26,3.26,0.38,1.5,7.45,13.02,0.39,5.71,7999,45.59,0,2.59,-383.5,6.085,1.05,5.86,14.23,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 17:00:00",70070,7999,7999,1.13,4.04,8.51,76.11,20.36,13.5,3.28,3.28,0.39,1.56,7.61,13.29,0.22,5.23,7999,43.84,0,2.59,-383.6,6.166,1.089,5.86,14.35,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 17:15:00",70071,7999,7999,1.19,4.24,8.25,75.7,20.25,13.12,3.31,3.31,0.39,1.54,7.38,12.91,0.21,5.19,7999,44.96,0,2.36,-376.8,6.088,1.079,5.86,14.73,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 17:30:00",70072,7999,7999,1.18,4.22,7.805,64.15,17.1,12.46,3.7,3.7,0.44,1.58,6.98,12.27,0.36,5.63,7976,39.38,0,2.7,-387,5.949,1.107,5.86,14.38,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 17:45:00",70073,7999,7999,1.21,4.3,8.16,71.65,19.14,12.98,3.27,3.27,0.39,1.57,7.3,12.78,0.36,5.62,7999,45.12,0,2.46,-379.8,6.064,1.1,5.86,14.27,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 18:00:00",70074,7999,7999,2.59,9.07,6.901,42.99,11.31,11.06,34.58,34.58,4.15,1.62,6.14,10.89,2.98,12.94,7078,22.85,0,2.96,-394.7,5.824,1.13,5.86,14.6,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 18:15:00",70075,7999,7999,3.91,13.65,6.9,31.57,8.19,11.04,61.6,61.6,7.39,1.63,6.13,10.87,6.17,21.85,7067,14.85,0,3.23,-402.7,5.868,1.138,5.86,13.92,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 18:30:00",70076,7999,7999,4.68,16.31,7.471,25.75,6.6,11.9,74.67,74.67,8.89,1.64,6.65,11.72,7.28,24.97,7617,11.7,0,3.54,-411.9,6.021,1.145,5.86,13.87,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 18:45:00",70077,7999,7999,5.02,17.46,7.742,25,6.4,12.32,87.4,87.4,10.37,1.63,6.9,12.13,8.05,27.13,7882,13.69,0,3.7,-416.5,6.07,1.138,5.86,14.51,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 19:00:00",70078,7999,7999,2.95,10.33,5.92,30.92,8.02,9.54,77,77,9.34,1.58,5.24,9.4,3.88,15.47,6107,15.48,0,3.18,-401.4,5.638,1.107,5.86,14.4,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 19:15:00",70079,7999,7999,5.77,20.04,7.97,23.8,6.07,12.7,80.7,80.7,9.57,1.55,7.13,12.5,11.52,36.81,7999,13.38,0,3.5,-410.8,6.017,1.084,5.86,14.13,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 19:30:00",70080,7999,7999,6.41,22.28,8.23,22.72,5.78,13.09,84.6,84.6,10.01,1.57,7.37,12.89,10.93,35.17,7999,13.45,0,3.91,-422.9,6.072,1.095,5.85,14.51,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 19:45:00",70081,7999,7999,6.17,21.43,8.35,23.2,5.91,13.28,85.7,85.7,10.13,1.56,7.48,13.08,11.19,35.89,7999,15.63,0,3.93,-423.3,6.077,1.09,5.86,14.14,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 20:00:00",70082,7999,7999,7.03,24.39,8.47,22.7,5.77,13.47,85.2,85.2,10.07,1.58,7.59,13.26,13.09,41.21,7999,14.53,0,4,-425.5,6.075,1.102,5.86,12.79,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 20:15:00",70083,7999,7999,5.6,19.46,8.16,24.22,6.19,13.03,85.4,85.4,10.14,1.54,7.33,12.83,10.63,34.32,7999,15.66,0,3.83,-420.6,5.95,1.073,5.86,14.16,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 20:30:00",70084,7999,7999,6.31,21.92,7.963,26.07,6.69,12.7,88.6,88.6,10.52,1.51,7.13,12.5,11.22,35.97,7999,16.17,0,3.98,-425,5.992,1.058,5.86,14.23,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 20:45:00",70085,7999,7999,1.78,6.29,4.904,48.17,12.73,8.08,60.29,60.29,7.5,1.47,4.39,7.969,1.44,8.65,5180,20.69,0,2.54,-382.7,4.861,1.031,5.86,14.62,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 21:00:00",70086,7999,7999,5.63,19.56,7.394,27.56,7.1,11.88,78.46,78.46,9.41,1.46,6.63,11.7,10.04,32.69,7606,15.76,0,3.2,-401.8,5.725,1.019,5.86,14.72,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 21:15:00",70087,7999,7999,5.54,19.25,6.313,33.15,8.62,10.22,81.4,81.4,9.89,1.4,5.64,10.07,6.22,22.01,6544,17.17,0,2.43,-379.2,5.47,0.98,5.86,13.13,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 21:30:00",70088,7999,7999,4.12,14.36,6.587,34.74,9.06,10.72,67.67,67.67,8.24,1.41,5.93,10.56,6.85,23.77,6863,16.34,0,2.77,-389.4,5.306,0.985,5.86,14.2,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 21:45:00",70089,7999,7999,5.58,19.41,7.388,27.72,7.14,11.92,71.67,71.67,8.63,1.39,6.65,11.74,10.13,32.93,7631,15.35,0,2.76,-388.9,5.591,0.975,5.86,14.38,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 22:00:00",70090,7999,7999,1.59,5.61,5.72,50.09,13.25,9.39,54.56,54.56,6.73,1.38,5.15,9.25,1.13,7.78,6012,18.35,0,2.7,-387.4,5.019,0.964,5.86,13.17,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 22:15:00",70091,7999,7999,1.89,6.67,5.241,47.63,12.58,8.71,47.51,47.51,5.94,1.32,4.74,8.58,1.77,9.57,5580,18.21,0,2.25,-374.2,4.609,0.925,5.86,13.95,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 22:30:00",70092,7999,7999,4.34,15.12,6.722,32.15,8.35,10.93,53.79,53.79,6.55,1.33,6.06,10.77,7.88,26.65,7000,19.68,0,2.24,-373.6,5.324,0.931,5.86,14.65,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 22:45:00",70093,7999,7999,3.91,13.64,5.489,48.73,12.88,9.06,66.61,66.61,8.27,1.31,4.95,8.93,6.63,23.15,5806,16.17,0,2.33,-376.7,4.818,0.92,5.86,12.19,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 23:00:00",70094,7999,7999,0.97,3.47,5.028,50.73,13.43,8.37,50.73,50.73,6.36,1.32,4.55,8.26,-0.19,4.09,5367,17.47,0,2.24,-374.1,4.522,0.925,5.86,14.07,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 23:15:00",70095,7999,7999,0.76,2.77,4.452,54.74,14.52,7.47,50.5,50.5,6.4,1.23,4.03,7.373,-0.71,2.62,4793,14.78,0,1.98,-366.4,4.256,0.861,5.86,14.65,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 23:30:00",70096,7999,7999,1.05,3.77,4.687,52.31,13.86,7.82,42.35,42.35,5.33,1.21,4.23,7.715,0.12,4.97,5015,24.44,0,1.74,-359.3,4.452,0.848,5.86,12.54,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-01 23:45:00",70097,7999,7999,0.84,3.04,4.624,53.78,14.26,7.73,44,44,5.55,1.19,4.18,7.621,-0.49,3.25,4954,16.2,0,1.87,-363.2,4.411,0.831,5.86,14.15,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 00:00:00",70098,7999,7999,0.85,3.07,4.558,53.58,14.21,7.61,44.63,44.63,5.62,1.17,4.11,7.502,-0.52,3.15,4876,20.76,0,1.76,-359.9,4.457,0.82,5.86,12.58,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 00:15:00",70099,7999,1500,0.81,2.93,4.535,52.94,14.03,7.55,42.53,42.53,5.35,1.19,4.08,7.45,-0.28,3.83,4843,19.37,0,1.71,-358.5,4.513,0.834,5.86,12.29,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 00:30:00",70100,7999,2959,0.78,2.83,4.628,51.52,13.64,7.7,37.59,37.59,4.72,1.21,4.16,7.589,-0.6,2.95,4933,19.46,0,1.77,-360.3,4.573,0.851,5.86,14.14,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 00:45:00",70101,7999,4459,0.7,2.57,4.35,56.81,15.09,7.28,46.24,46.24,5.85,1.19,3.92,7.18,-0.85,2.25,4667,16.28,0,1.79,-360.7,4.363,0.832,5.86,14.13,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 01:00:00",70102,7999,5959,0.71,2.58,4.309,58.37,15.52,7.2,42.47,42.47,5.37,1.12,3.87,7.1,-0.94,2,4615,14.31,0,1.67,-357.2,4.421,0.787,5.86,14.13,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 01:15:00",70103,7999,7999,0.64,2.34,4.479,55.76,14.8,7.47,38.47,38.47,4.85,1.1,4.03,7.367,-1,1.82,4788,25.58,0,1.68,-357.4,4.475,0.769,5.86,14.43,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 01:30:00",70104,7999,7999,0.57,2.12,4.45,56.61,15.04,7.42,39.43,39.43,4.97,1.12,4,7.318,-1.03,1.74,4757,16.31,0,1.67,-357.2,4.48,0.785,5.86,14.2,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 01:45:00",70105,7999,7999,0.65,2.38,4.452,55.8,14.81,7.43,40.71,40.71,5.13,1.19,4,7.324,-0.9,2.09,4761,14.54,0,1.74,-359.3,4.471,0.836,5.86,14.51,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 02:00:00",70106,7999,7999,0.63,2.32,4.359,55.69,14.78,7.28,40.76,40.76,5.15,1.22,3.92,7.185,-1.03,1.75,4670,14.09,0,1.76,-359.9,4.406,0.853,5.86,14.12,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 02:15:00",70107,7999,7999,0.66,2.41,4.464,55.7,14.79,7.43,38.55,38.55,4.85,1.27,4.01,7.33,-0.84,2.28,4764,13.58,0,1.71,-358.4,4.528,0.893,5.86,14.36,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 02:30:00",70108,7999,7999,0.66,2.4,4.287,56.13,14.9,7.17,47.58,47.58,6.02,1.29,3.85,7.069,-0.9,2.1,4595,14.44,0,1.77,-360.2,4.396,0.901,5.86,12.23,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 02:45:00",70109,7999,7999,0.57,2.09,4.315,58.36,15.51,7.21,38.85,38.85,4.91,1.25,3.88,7.116,-1.1,1.53,4625,13.01,0,1.73,-359,4.387,0.878,5.86,14.25,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 03:00:00",70110,7999,7999,0.6,2.22,4.424,57.86,15.38,7.4,36.32,36.32,4.59,1.23,3.99,7.301,-1.13,1.47,4746,13.83,0,1.72,-358.8,4.371,0.862,5.86,12.06,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 03:15:00",70111,7999,7999,0.62,2.27,4.532,57.06,15.16,7.58,34.72,34.72,4.39,1.24,4.09,7.481,-0.97,1.91,4863,12.28,0,1.69,-357.9,4.36,0.867,5.86,14.47,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 03:30:00",70112,7999,7999,0.68,2.49,4.491,55.48,14.73,7.48,37.07,37.07,4.67,1.3,4.04,7.38,-0.8,2.38,4797,15.98,0,1.69,-357.8,4.503,0.91,5.86,14.09,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 03:45:00",70113,7999,7999,0.9,3.23,4.311,52.91,14.03,7.18,43.78,43.78,5.52,1.37,3.87,7.085,-0.53,3.14,4605,18.34,0,1.73,-359,4.501,0.961,5.86,14.14,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 04:00:00",70114,7999,7999,2.77,9.69,5.54,34.93,9.11,9.1,63.14,63.14,7.8,1.43,4.98,8.97,3.65,14.82,5828,19.14,0,2.31,-375.9,4.996,1,5.86,14.19,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
"2021-01-02 04:15:00",70115,7999,7999,2.51,8.79,5.542,35.24,9.2,9.09,68.68,68.68,8.48,1.44,4.97,8.96,2.71,12.2,5822,18.18,0,2.54,-382.8,5.04,1.007,5.86,14.47,0,"1sn^M^J14E100203^M^J#_","1ssn^M^J14F101527_16E102150_15G10120"
