"TOA5","GCREW_MARSH_OUTLET","CR300","11122","CR300-WIFI.Std.07.02","CPU:GCREW_SONDEV1.CR300","43526","SontekTable"
"TIMESTAMP","RECORD","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxl","Velocity_XZxr","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","RangeWaterSurface","AdjWaterDepth","TotVOLpos","TotVOLneg","ECELL","SNR1","SNR2","SNR3","SNR4"
"2020-12-30 07:15:00",69839,-0.019,0.719,-0.014,-7999,0.669,-0.013,1.33,4.408,0,-0.013,-0.001,-0.016,-0.019,14.01,-1.91,-1.44,100,0.669,0.163,7999,-7999,0.649,36.8,33,24.6,30.2
"2020-12-30 07:30:00",69840,-0.002,0.706,-0.001,-7999,0.656,0,1.307,4.434,0,0,0,0.001,-0.004,14.02,-1.93,-1.41,100,0.656,0.288,7999,-7999,0.649,37.8,33.4,24.5,30.2
"2020-12-30 07:45:00",69841,-0.017,0.693,-0.013,-7999,0.643,-0.012,1.283,4.361,0,-0.012,0,0.005,-0.013,14.06,-1.92,-1.4,100,0.643,0.353,7999,-7999,0.609,38.6,35.5,26.6,31.2
"2020-12-30 08:00:00",69842,-0.011,0.678,-0.009,-7999,0.628,-0.008,1.255,4.388,0,-0.008,0,0.001,-0.02,14.06,-1.93,-1.41,100,0.628,0.395,7999,-7999,0.609,38.9,34.8,26.3,31
"2020-12-30 08:15:00",69843,-0.016,0.66,-0.013,-7999,0.61,-0.012,1.222,4.362,0,-0.012,-0.001,-0.002,-0.02,13.95,-1.97,-1.39,100,0.61,0.422,7999,-7999,0.589,39.7,36.3,28.5,30.9
"2020-12-30 08:30:00",69844,-0.006,0.647,-0.005,-7999,0.597,-0.004,1.197,4.406,0,-0.004,0,0.007,-0.012,14,-2.02,-1.45,100,0.597,0.135,7999,-7999,0.569,38.7,34.7,26.6,30.2
"2020-12-30 08:45:00",69845,-0.018,0.627,-0.016,-7999,0.577,-0.014,1.159,4.386,0,-0.014,0.001,0.001,-0.03,12.49,-2.3,-1.52,100,0.577,0.31,7999,-7999,0.549,37.8,33.9,25.7,30.2
"2020-12-30 09:00:00",69846,-0.011,0.613,-0.01,-7999,0.563,-0.009,1.134,4.45,0,-0.009,-0.001,-0.017,-0.032,13.99,-2.47,-1.61,100,0.563,0.28,7999,-7999,0.529,39,35.3,26.9,30.3
"2020-12-30 09:15:00",69847,-0.011,0.601,-0.01,-7999,0.551,-0.009,1.111,4.459,0,-0.009,-0.001,-0.014,-0.019,13.99,-2.51,-1.61,100,0.551,0.374,7999,-7999,0.529,40.1,36.3,28.7,31
"2020-12-30 09:30:00",69848,-0.007,0.601,-0.006,-7999,0.551,-0.006,1.111,4.534,0,-0.006,0,-0.012,-0.019,13.97,-2.52,-1.6,100,0.551,0.276,7999,-7999,0.529,37.9,34.4,25.9,28.1
"2020-12-30 09:45:00",69849,-0.01,0.587,-0.009,-7999,0.537,-0.009,1.085,4.514,0,-0.009,-0.001,-0.011,-0.017,13.97,-2.57,-1.59,100,0.537,0.286,7999,-7999,0.508,39.8,36.3,26.8,31.3
"2020-12-30 10:00:00",69850,-0.005,0.589,-0.004,-7999,0.539,-0.004,1.09,4.438,0,-0.004,0,-0.019,-0.016,13.95,-2.25,-1.48,100,0.539,0.192,7999,-7999,0.508,37.8,34.9,24.9,27.1
"2020-12-30 10:15:00",69851,-0.007,0.587,-0.006,-7999,0.537,-0.006,1.085,4.495,0,-0.006,0,-0.001,-0.012,13.94,-2.59,-1.56,100,0.537,0.162,7999,-7999,0.508,38.9,37.4,25.8,30.5
"2020-12-30 10:30:00",69852,-0.004,0.595,-0.003,-7999,0.545,-0.003,1.101,4.396,0,-0.003,0,-0.022,-0.028,13.93,-2.6,-1.54,100,0.545,0.416,7999,-7999,0.508,41.7,37.9,29.9,32
"2020-12-30 10:45:00",69853,-0.007,0.595,-0.006,-7999,0.545,-0.006,1.101,4.461,0,-0.006,-0.001,-0.015,-0.022,13.93,-2.16,-1.44,100,0.545,0.194,7999,-7999,0.529,38.2,34.6,25.9,28.8
"2020-12-30 11:00:00",69854,-0.003,0.612,-0.003,-7999,0.562,-0.003,1.132,4.601,0,-0.003,-0.001,-0.023,-0.012,13.92,-2.61,-1.5,100,0.562,0.273,7999,-7999,0.529,36.1,32.9,22.5,27.2
"2020-12-30 11:15:00",69855,0.005,0.627,0.004,-7999,0.577,0.003,1.16,4.562,0,0.003,-0.001,-0.015,-0.006,13.91,-2.57,-1.48,100,0.577,0.233,7999,-7999,0.549,37.3,34.1,25.3,28.8
"2020-12-30 11:30:00",69856,0,0.652,0,-7999,0.602,-0.001,1.206,4.487,0,-0.001,0,-0.028,-0.011,13.89,-2.5,-1.47,100,0.602,0.37,7999,-7999,0.569,38,35.1,26.1,29.3
"2020-12-30 11:45:00",69857,0.023,0.673,0.019,-7999,0.623,0.018,1.246,4.577,0,0.018,0,-0.032,0.001,13.89,-2.49,-1.47,100,0.623,0.23,7999,-7999,0.589,35,32.1,23.8,25.6
"2020-12-30 12:00:00",69858,0.026,0.689,0.021,-7999,0.639,0.021,1.274,4.463,0,0.021,0.001,-0.012,0.002,13.9,-2.48,-1.46,100,0.639,0.335,7999,-7999,0.609,35.6,32.7,24.6,27.5
"2020-12-30 12:15:00",69859,0.016,0.702,0.012,-7999,0.652,0.013,1.299,4.544,0,0.013,0,-0.009,-0.011,13.91,-2.4,-1.45,100,0.652,0.098,7999,-7999,0.629,34.5,33,24,25.3
"2020-12-30 12:30:00",69860,0.005,0.72,0.004,-7999,0.67,0.004,1.332,5.139,0,0.004,0,-0.007,0,13.88,-2.11,-1.46,100,0.67,0.363,7999,-7999,0.649,35.5,32.6,23.8,27.5
"2020-12-30 12:45:00",69861,0.067,0.747,0.049,-7999,0.697,0.05,1.383,5.677,0,0.05,0,0.035,0.039,13.87,-2.36,-1.45,100,0.697,0.408,7999,-7999,0.669,32.8,28.9,20.9,24.6
"2020-12-30 13:00:00",69862,0.032,0.769,0.023,-7999,0.719,0.023,1.423,5.953,0,0.023,0,0.021,0.02,13.86,-2.29,-1.44,100,0.719,0.382,7999,-7999,0.689,33,28.8,21.3,24.9
"2020-12-30 13:15:00",69863,0.012,0.794,0.008,-7999,0.744,0.008,1.468,6.139,0,0.008,0,-0.002,-0.001,13.88,-2.04,-1.5,100,0.744,-0.111,7999,-7999,0.729,31.8,27.8,19.2,23.5
"2020-12-30 13:30:00",69864,0.084,0.829,0.055,-7999,0.779,0.057,1.533,6.341,0,0.057,-0.003,0.039,0.029,12.1,-2.1,-1.43,100,0.779,0.358,7999,-7999,0.749,31,26.1,17.8,21.5
"2020-12-30 13:45:00",69865,0.031,0.854,0.02,-7999,0.804,0.02,1.58,6.456,0,0.02,-0.001,-0.002,0.004,13.8,-2.11,-1.42,100,0.804,0.274,7999,-7999,0.789,33.1,28,20,23.6
"2020-12-30 14:00:00",69866,0.069,0.876,0.043,-7999,0.826,0.044,1.62,6.414,0,0.044,-0.002,0.025,0.019,13.82,-2.11,-1.41,100,0.826,0.361,7999,-7999,0.809,31.1,27.1,19.6,23.2
"2020-12-30 14:15:00",69867,0.019,0.896,0.011,-7999,0.846,0.012,1.657,6.336,0,0.012,0,0.005,0.002,13.85,-1.96,-1.45,100,0.846,0.554,7999,-7999,0.829,30.9,28.2,19.4,23.2
"2020-12-30 14:30:00",69868,0.054,0.914,0.032,-7999,0.864,0.033,1.691,6.314,0,0.033,0,0.015,0.019,13.82,-1.87,-1.48,100,0.864,0.448,7999,-7999,0.849,30.3,25.9,18.7,23
"2020-12-30 14:45:00",69869,0.064,0.931,0.037,-7999,0.881,0.038,1.723,6.358,0,0.038,0.001,0.017,0.016,13.83,-1.99,-1.46,100,0.881,0.512,7999,-7999,0.849,31.3,26.4,20.4,24.2
"2020-12-30 15:00:00",69870,0.148,0.953,0.084,-7999,0.903,0.087,1.764,6.282,0,0.087,0.001,0.066,0.044,13.82,-1.89,-1.47,100,0.903,0.566,7999,-7999,0.869,30.3,26.5,20,23.9
"2020-12-30 15:15:00",69871,0.116,0.976,0.064,-7999,0.926,0.066,1.806,6.021,0,0.066,0.001,0.04,0.029,12.86,-1.83,-1.49,100,0.926,0.71,7999,-7999,0.909,30.8,26.6,20.1,25.6
"2020-12-30 15:30:00",69872,0.148,0.994,0.08,-7999,0.944,0.083,1.839,5.967,0,0.083,0.008,0.077,0.03,13.84,-1.81,-1.48,100,0.944,0.55,7999,-7999,0.909,31.6,27.6,21.1,26.2
"2020-12-30 15:45:00",69873,0.178,1.014,0.095,-7999,0.964,0.099,1.876,5.729,0,0.099,0.008,0.09,0.029,13.83,-1.79,-1.47,100,0.964,0.801,7999,-7999,0.949,31.8,27.4,21.9,26.6
"2020-12-30 16:00:00",69874,0.194,1.026,0.102,-7999,0.976,0.102,1.897,5.02,0,0.102,0.006,0.095,0.05,13.83,-1.78,-1.47,100,0.976,0.64,7999,-7999,0.949,32.3,28,22.6,27
"2020-12-30 16:15:00",69875,0.23,1.04,0.12,-7999,0.99,0.111,1.923,4.855,0,0.111,0.009,0.1,0.046,13.82,-1.78,-1.46,100,0.99,0.708,7999,-7999,0.969,33.1,28,22.7,28.1
"2020-12-30 16:30:00",69876,0.157,1.045,0.081,-7999,0.995,0.084,1.933,4.767,0,0.084,0.004,0.071,0.029,13.82,-1.78,-1.45,100,0.995,0.565,7999,-7999,0.969,32.5,27.8,23.1,27.6
"2020-12-30 16:45:00",69877,0.114,1.05,0.059,-7999,1,0.06,1.942,4.707,0,0.06,0.003,0.048,0.017,13.82,-1.78,-1.46,100,1,0.655,7999,-7999,0.969,31.2,26.4,21.1,25.5
"2020-12-30 17:00:00",69878,0.061,1.049,0.031,-7999,0.999,0.032,1.941,4.72,0,0.032,0.003,0.015,0.009,13.82,-1.8,-1.45,100,0.999,0.737,7999,-7999,0.969,31.3,26.5,21.8,26
"2020-12-30 17:15:00",69879,0.051,1.046,0.026,-7999,0.996,0.027,1.935,4.725,0,0.027,0.001,0.018,0.02,13.82,-1.81,-1.45,100,0.996,0.642,7999,-7999,0.969,29.6,25.4,21.1,25
"2020-12-30 17:30:00",69880,-0.022,1.042,-0.012,-7999,0.992,-0.012,1.928,4.729,0,-0.012,0,-0.011,-0.025,13.82,-1.81,-1.45,100,0.992,0.61,7999,-7999,0.969,30.8,26.5,21.3,25.4
"2020-12-30 17:45:00",69881,-0.134,1.032,-0.07,-7999,0.982,-0.072,1.909,4.78,0,-0.072,-0.002,-0.074,-0.057,13.84,-1.86,-1.45,100,0.982,0.656,7999,-7999,0.969,32.3,27.4,21.2,24.8
"2020-12-30 18:00:00",69882,-0.107,1.02,-0.057,-7999,0.97,-0.058,1.888,4.759,0,-0.058,0.001,-0.065,-0.051,13.84,-1.91,-1.46,100,0.97,0.578,7999,-7999,0.949,33.4,29.1,22.2,25.5
"2020-12-30 18:15:00",69883,-0.109,1.012,-0.058,-7999,0.962,-0.059,1.873,4.765,0,-0.059,0.004,-0.057,-0.052,13.83,-1.9,-1.46,100,0.962,0.502,7999,-7999,0.949,32.4,28.7,22.5,25.2
"2020-12-30 18:30:00",69884,-0.075,1.007,-0.04,-7999,0.957,-0.041,1.864,4.677,0,-0.041,0.006,-0.041,-0.038,13.82,-1.86,-1.47,100,0.957,0.389,7999,-7999,0.929,32.3,28.1,22.1,25.4
"2020-12-30 18:45:00",69885,-0.134,0.993,-0.073,-7999,0.943,-0.075,1.838,4.702,0,-0.075,0,-0.069,-0.066,13.84,-1.92,-1.46,100,0.943,0.769,7999,-7999,0.929,33.9,29.8,22.7,26.2
"2020-12-30 19:00:00",69886,-0.138,0.979,-0.076,-7999,0.929,-0.078,1.812,4.59,0,-0.078,0.002,-0.069,-0.079,13.85,-1.95,-1.46,100,0.929,0.563,7999,-7999,0.909,35.4,31,25.2,26.7
"2020-12-30 19:15:00",69887,-0.154,0.964,-0.087,-7999,0.914,-0.088,1.784,4.39,0,-0.088,0.003,-0.069,-0.108,13.84,-1.95,-1.48,100,0.914,0.478,7999,-7999,0.889,35.6,31.3,25.7,26.8
"2020-12-30 19:30:00",69888,-0.08,0.95,-0.045,-7999,0.9,-0.046,1.758,4.212,0,-0.046,0.004,-0.04,-0.046,13.85,-1.95,-1.47,100,0.9,0.654,7999,-7999,0.869,36,31,24.6,27.1
"2020-12-30 19:45:00",69889,-0.111,0.936,-0.064,-7999,0.886,-0.066,1.731,4.034,0,-0.066,0.001,-0.032,-0.071,13.84,-1.97,-1.48,100,0.886,0.719,7999,-7999,0.869,34.7,30.6,23.9,27.5
"2020-12-30 20:00:00",69890,-0.09,0.928,-0.052,-7999,0.878,-0.053,1.717,3.936,0,-0.053,0,-0.058,-0.07,13.87,-1.94,-1.47,100,0.878,0.554,7999,-7999,0.849,33.8,29.9,22.8,27.1
"2020-12-30 20:15:00",69891,-0.124,0.905,-0.074,-7999,0.855,-0.076,1.674,3.704,0,-0.076,-0.001,-0.051,-0.083,13.89,-1.97,-1.47,100,0.855,0.521,7999,-7999,0.849,36.2,31.6,25.2,28.5
"2020-12-30 20:30:00",69892,-0.061,0.892,-0.037,-7999,0.842,-0.037,1.65,3.601,0,-0.037,0.004,-0.031,-0.045,13.89,-1.95,-1.48,100,0.842,0.468,7999,-7999,0.809,35.7,31.2,24.4,27.5
"2020-12-30 20:45:00",69893,-0.081,0.873,-0.05,-7999,0.823,-0.051,1.616,3.448,0,-0.051,0.002,-0.036,-0.078,13.87,-1.97,-1.47,100,0.823,0.608,7999,-7999,0.809,37.4,33.1,26.5,29.5
"2020-12-30 21:00:00",69894,-0.046,0.862,-0.029,-7999,0.812,-0.029,1.596,3.572,0,-0.029,0.001,-0.026,-0.046,13.88,-1.98,-1.46,100,0.812,0.453,7999,-7999,0.789,38.4,33.8,27,30.5
"2020-12-30 21:15:00",69895,-0.061,0.85,-0.039,-7999,0.8,-0.04,1.573,3.782,0,-0.04,0.003,-0.027,-0.062,13.93,-1.98,-1.47,100,0.8,0.311,7999,-7999,0.789,36.8,33.4,27.8,32.2
"2020-12-30 21:30:00",69896,-0.071,0.83,-0.047,-7999,0.78,-0.047,1.535,3.836,0,-0.047,0.004,-0.034,-0.086,13.6,-1.99,-1.47,100,0.78,0.294,7999,-7999,0.749,38,33.3,26.4,30.1
"2020-12-30 21:45:00",69897,-0.074,0.801,-0.05,-7999,0.751,-0.051,1.482,3.649,0,-0.051,0.004,-0.039,-0.087,12.07,-1.97,-1.48,100,0.751,0.379,7999,-7999,0.729,34.7,31.3,22.9,24.5
"2020-12-30 22:00:00",69898,-0.065,0.777,-0.045,-7999,0.727,-0.046,1.437,4.003,0,-0.046,0.003,-0.028,-0.066,13.85,-1.97,-1.47,100,0.727,0.333,7999,-7999,0.709,37.9,34.5,26.7,29.5
"2020-12-30 22:15:00",69899,-0.041,0.764,-0.029,-7999,0.714,-0.029,1.414,4.367,0,-0.029,0.002,-0.007,-0.034,13.85,-1.98,-1.47,100,0.714,0.302,7999,-7999,0.689,38.5,34.4,26.5,30.4
"2020-12-30 22:30:00",69900,-0.025,0.747,-0.018,-7999,0.697,-0.017,1.381,4.404,0,-0.017,0.002,0.004,-0.023,13.85,-1.98,-1.45,100,0.697,0.353,7999,-7999,0.669,38.9,36.2,26.8,32.9
"2020-12-30 22:45:00",69901,-0.008,0.745,-0.006,-7999,0.695,-0.004,1.378,4.441,0,-0.004,0.001,0.007,-0.013,13.84,-1.97,-1.45,100,0.695,0.495,7999,-7999,0.669,38.2,34.4,27.2,30.5
"2020-12-30 23:00:00",69902,-0.019,0.736,-0.014,-7999,0.686,-0.013,1.362,4.454,0,-0.013,0.001,0.005,-0.01,13.84,-1.98,-1.46,100,0.686,0.152,7999,-7999,0.669,38.7,32.2,27,30.3
"2020-12-30 23:15:00",69903,-0.012,0.741,-0.009,-7999,0.691,-0.008,1.37,4.474,0,-0.008,0,0.001,-0.012,13.83,-1.98,-1.45,100,0.691,0.258,7999,-7999,0.669,38,32.8,26.6,29
"2020-12-30 23:30:00",69904,-0.029,0.727,-0.021,-7999,0.677,-0.021,1.345,4.486,0,-0.021,0.002,0.002,-0.02,13.83,-1.98,-1.45,100,0.677,0.368,7999,-7999,0.669,37.7,32.5,26.3,26.4
"2020-12-30 23:45:00",69905,-0.028,0.726,-0.021,-7999,0.676,-0.021,1.342,4.529,0,-0.021,0.001,-0.02,-0.02,13.82,-1.99,-1.45,100,0.676,0.31,7999,-7999,0.649,38,31.1,25.5,26
"2020-12-31 00:00:00",69906,-0.002,0.73,-0.002,-7999,0.68,-0.001,1.35,4.543,0,-0.001,0,0.002,-0.009,13.81,-1.98,-1.46,100,0.68,0.29,7999,-7999,0.649,37.5,31.7,24.6,29.1
"2020-12-31 00:15:00",69907,-0.006,0.733,-0.004,-7999,0.683,-0.004,1.356,4.547,0,-0.004,0,0.001,-0.012,13.8,-1.97,-1.47,100,0.683,0.173,7999,-7999,0.669,37.2,31.6,25.1,29.5
"2020-12-31 00:30:00",69908,0.031,0.746,0.023,-7999,0.696,0.024,1.381,4.546,0,0.024,-0.001,0.014,0.006,13.82,-1.97,-1.47,100,0.696,0.128,7999,-7999,0.669,35.3,31.7,23,27.8
"2020-12-31 00:45:00",69909,0.003,0.753,0.002,-7999,0.703,0.003,1.392,4.511,0,0.003,0,-0.006,-0.002,13.83,-1.97,-1.48,100,0.703,0.534,7999,-7999,0.689,35.6,31.4,23.3,27
"2020-12-31 01:00:00",69910,0.018,0.763,0.013,-7999,0.713,0.014,1.412,4.507,0,0.014,0.001,0.01,0.005,13.8,-1.97,-1.47,100,0.713,0.354,7999,-7999,0.689,36.2,29.6,22.4,28.1
"2020-12-31 01:15:00",69911,-0.019,0.765,-0.013,-7999,0.715,-0.013,1.416,4.508,0,-0.013,0.001,-0.019,-0.016,13.84,-1.97,-1.48,100,0.715,0.415,7999,-7999,0.689,36.7,28.9,25.8,29.1
"2020-12-31 01:30:00",69912,-0.011,0.774,-0.008,-7999,0.724,-0.007,1.432,4.531,0,-0.007,0.001,-0.004,-0.016,13.81,-1.97,-1.49,100,0.724,0.297,7999,-7999,0.709,35.5,32.4,24.7,28.5
"2020-12-31 01:45:00",69913,-0.004,0.785,-0.002,-7999,0.735,-0.002,1.453,4.559,0,-0.002,0,-0.007,0,13.8,-1.96,-1.5,100,0.735,0.31,7999,-7999,0.709,35.7,31.8,23.7,28.5
"2020-12-31 02:00:00",69914,0.009,0.803,0.006,-7999,0.753,0.006,1.486,4.57,0,0.006,0,-0.007,0.004,13.77,-1.94,-1.5,100,0.753,0.182,7999,-7999,0.729,38.1,34.5,27.2,30.6
"2020-12-31 02:15:00",69915,-0.004,0.813,-0.003,-7999,0.763,-0.003,1.504,4.593,0,-0.003,0,0.008,-0.004,13.79,-1.94,-1.52,100,0.763,0.264,7999,-7999,0.729,37.2,33.6,26.5,30.2
"2020-12-31 02:30:00",69916,0.013,0.827,0.008,-7999,0.777,0.009,1.53,4.597,0,0.009,0.002,-0.005,-0.003,13.83,-1.92,-1.52,100,0.777,0.396,7999,-7999,0.749,36.4,33.3,25.3,28.8
"2020-12-31 02:45:00",69917,0.008,0.836,0.005,-7999,0.786,0.005,1.547,4.589,0,0.005,-0.001,0.003,-0.001,13.81,-1.92,-1.51,100,0.786,0.442,7999,-7999,0.769,35.7,31.4,22.8,28.4
"2020-12-31 03:00:00",69918,0.029,0.848,0.019,-7999,0.798,0.019,1.568,4.591,0,0.019,0.001,0.005,0.021,13.79,-1.92,-1.5,100,0.798,0.564,7999,-7999,0.769,35.5,30.8,24.3,28.9
"2020-12-31 03:15:00",69919,-0.02,0.855,-0.013,-7999,0.805,-0.013,1.581,4.581,0,-0.013,-0.001,-0.017,-0.024,13.79,-1.93,-1.5,100,0.805,0.294,7999,-7999,0.789,36,33.6,27,29.5
"2020-12-31 03:30:00",69920,0.002,0.862,0.001,-7999,0.812,0.001,1.595,4.586,0,0.001,0.002,-0.003,-0.027,13.85,-2.01,-1.5,100,0.812,0.427,7999,-7999,0.769,41.6,38.8,32.1,35.1
"2020-12-31 03:45:00",69921,-0.012,0.87,-0.007,-7999,0.82,-0.007,1.61,4.595,0,-0.007,-0.001,-0.001,-0.017,13.23,-2,-1.5,100,0.82,0.49,7999,-7999,0.809,41.6,37.6,32.4,34.3
"2020-12-31 04:00:00",69922,0.053,0.892,0.032,-7999,0.842,0.033,1.65,4.626,0,0.033,-0.002,0.024,0.035,13.78,-1.99,-1.5,100,0.842,0.419,7999,-7999,0.809,38.2,31.7,29.4,32.7
"2020-12-31 04:15:00",69923,-0.067,0.895,-0.04,-7999,0.845,-0.042,1.655,4.632,0,-0.042,-0.003,-0.038,-0.049,12.23,-2,-1.51,100,0.845,0.428,7999,-7999,0.829,37.3,33,26.4,29.9
"2020-12-31 04:30:00",69924,-0.014,0.895,-0.008,-7999,0.845,-0.008,1.656,4.642,0,-0.008,-0.002,-0.009,-0.02,13.79,-1.96,-1.5,100,0.845,0.502,7999,-7999,0.829,36,32.7,26.1,30.1
"2020-12-31 04:45:00",69925,-0.013,0.9,-0.008,-7999,0.85,-0.008,1.665,4.656,0,-0.008,0.001,-0.006,-0.008,13.8,-1.96,-1.49,100,0.85,0.384,7999,-7999,0.829,35.2,31.9,25.1,28.8
"2020-12-31 05:00:00",69926,0.03,0.9,0.018,-7999,0.85,0.019,1.666,4.662,0,0.019,-0.002,0.005,0.012,13.79,-1.95,-1.5,100,0.85,0.466,7999,-7999,0.829,33.6,30.2,23.5,27.4
"2020-12-31 05:15:00",69927,-0.032,0.884,-0.019,-7999,0.834,-0.02,1.635,4.63,0,-0.02,0.001,-0.021,-0.026,13.79,-1.98,-1.49,100,0.834,0.357,7999,-7999,0.829,34.9,31.2,24.3,27.3
