TIMESTAMP,RECORD,Level_m_CBS,Pressure_mbar_CBS,Temperature_CBS,Status_CBS
2021-02-01T05:24:00Z,22484,1.801,176.61,10.1,0
2021-02-01T05:30:00Z,22485,1.804,176.9,10.1,0
2021-02-01T05:36:00Z,22486,1.806,177.08,10.1,0
2021-02-01T05:42:00Z,22487,1.807,177.2,10.1,0
2021-02-01T05:48:00Z,22488,1.805,177.02,10.1,0
2021-02-01T05:54:00Z,22489,1.802,176.69,10.2,0
2021-02-01T06:00:00Z,22490,1.798,176.31,10.2,0
2021-02-01T06:06:00Z,22491,1.791,175.68,10.2,0
2021-02-01T06:12:00Z,22492,1.786,175.19,10.2,0
2021-02-01T06:18:00Z,22493,1.781,174.65,10.3,0
2021-02-01T06:24:00Z,22494,1.776,174.15,10.3,0
2021-02-01T06:30:00Z,22495,1.774,173.94,10.3,0
2021-02-01T06:36:00Z,22496,1.771,173.65,10.4,0
2021-02-01T06:42:00Z,22497,1.77,173.57,10.4,0
2021-02-01T06:48:00Z,22498,1.77,173.57,10.4,0
2021-02-01T06:54:00Z,22499,1.769,173.49,10.5,0
2021-02-01T07:00:00Z,22500,1.77,173.58,10.5,0
2021-02-01T07:06:00Z,22501,1.77,173.56,10.5,0
2021-02-01T07:12:00Z,22502,1.767,173.33,10.5,0
2021-02-01T07:18:00Z,22503,1.765,173.08,10.6,0
2021-02-01T07:24:00Z,22504,1.76,172.56,10.6,0
2021-02-01T07:30:00Z,22505,1.748,171.44,10.6,0
2021-02-01T07:36:00Z,22506,1.736,170.24,10.7,0
2021-02-01T07:42:00Z,22507,1.723,168.99,10.7,0
2021-02-01T07:48:00Z,22508,1.719,168.61,10.7,0
2021-02-01T07:54:00Z,22509,1.713,168.04,10.7,0
2021-02-01T08:00:00Z,22510,1.71,167.68,10.8,0
2021-02-01T08:06:00Z,22511,1.704,167.15,10.8,0
2021-02-01T08:12:00Z,22512,1.698,166.56,10.8,0
2021-02-01T08:18:00Z,22513,1.693,166.07,10.9,0
2021-02-01T08:24:00Z,22514,1.689,165.64,10.9,0
2021-02-01T08:30:00Z,22515,1.687,165.41,10.9,0
2021-02-01T08:36:00Z,22516,1.683,165.08,10.9,0
2021-02-01T08:42:00Z,22517,1.68,164.8,10.9,0
2021-02-01T08:48:00Z,22518,1.678,164.54,11,0
2021-02-01T08:54:00Z,22519,1.672,164.02,11,0
2021-02-01T09:00:00Z,22520,1.663,163.1,11,0
2021-02-01T09:06:00Z,22521,1.658,162.57,11,0
2021-02-01T09:12:00Z,22522,1.652,162.01,11,0
2021-02-01T09:18:00Z,22523,1.639,160.71,11.1,0
2021-02-01T09:24:00Z,22524,1.626,159.44,11.1,0
2021-02-01T09:30:00Z,22525,1.615,158.43,11.1,0
2021-02-01T09:36:00Z,22526,1.61,157.93,11.1,0
2021-02-01T09:42:00Z,22527,1.598,156.72,11.2,0
2021-02-01T09:48:00Z,22528,1.591,156,11.2,0
2021-02-01T09:54:00Z,22529,1.579,154.88,11.2,0
2021-02-01T10:00:00Z,22530,1.573,154.24,11.2,0
2021-02-01T10:06:00Z,22531,1.567,153.71,11.3,0
2021-02-01T10:12:00Z,22532,1.563,153.24,11.3,0
2021-02-01T10:18:00Z,22533,1.551,152.07,11.3,0
2021-02-01T10:24:00Z,22534,1.54,150.98,11.3,0
2021-02-01T10:30:00Z,22535,1.536,150.59,11.3,0
2021-02-01T10:36:00Z,22536,1.529,149.99,11.4,0
2021-02-01T10:42:00Z,22537,1.517,148.79,11.4,0
2021-02-01T10:48:00Z,22538,1.511,148.19,11.4,0
2021-02-01T10:54:00Z,22539,1.501,147.17,11.4,0
2021-02-01T11:00:00Z,22540,1.495,146.63,11.5,0
2021-02-01T11:06:00Z,22541,1.489,146.01,11.5,0
2021-02-01T11:12:00Z,22542,1.477,144.87,11.5,0
2021-02-01T11:18:00Z,22543,1.471,144.22,11.6,0
2021-02-01T11:24:00Z,22544,1.46,143.15,11.6,0
2021-02-01T11:30:00Z,22545,1.454,142.57,11.6,0
2021-02-01T11:36:00Z,22546,1.449,142.11,11.6,0
2021-02-01T11:42:00Z,22547,1.445,141.74,11.7,0
2021-02-01T11:48:00Z,22548,1.434,140.66,11.7,0
2021-02-01T11:54:00Z,22549,1.43,140.24,11.7,0
2021-02-01T12:00:00Z,22550,1.425,139.78,11.8,0
2021-02-01T12:06:00Z,22551,1.421,139.39,11.8,0
2021-02-01T12:12:00Z,22552,1.41,138.27,11.8,0
2021-02-01T12:18:00Z,22553,1.405,137.77,11.9,0
2021-02-01T12:24:00Z,22554,1.4,137.3,11.9,0
2021-02-01T12:30:00Z,22555,1.396,136.9,11.9,0
2021-02-01T12:36:00Z,22556,1.39,136.35,11.9,0
2021-02-01T12:42:00Z,22557,1.385,135.79,12,0
2021-02-01T12:48:00Z,22558,1.379,135.27,12,0
2021-02-01T12:54:00Z,22559,1.375,134.82,12,0
2021-02-01T13:00:00Z,22560,1.371,134.41,12.1,0
2021-02-01T13:06:00Z,22561,1.367,134.05,12.1,0
2021-02-01T13:12:00Z,22562,1.364,133.78,12.1,0
2021-02-01T13:18:00Z,22563,1.363,133.66,12.1,0
2021-02-01T13:24:00Z,22564,1.364,133.72,12.2,0
2021-02-01T13:30:00Z,22565,1.366,133.94,12.2,0
2021-02-01T13:36:00Z,22566,1.368,134.15,12.2,0
2021-02-01T13:42:00Z,22567,1.369,134.3,12.2,0
2021-02-01T13:48:00Z,22568,1.371,134.41,12.3,0
2021-02-01T13:54:00Z,22569,1.371,134.46,12.3,0
2021-02-01T14:00:00Z,22570,1.372,134.51,12.3,0
2021-02-01T14:06:00Z,22571,1.372,134.55,12.3,0
2021-02-01T14:12:00Z,22572,1.372,134.59,12.4,0
2021-02-01T14:18:00Z,22573,1.373,134.64,12.4,0
2021-02-01T14:24:00Z,22574,1.372,134.55,12.4,0
2021-02-01T14:30:00Z,22575,1.37,134.34,12.4,0
2021-02-01T14:36:00Z,22576,1.366,134.01,12.4,0
2021-02-01T14:42:00Z,22577,1.363,133.67,12.4,0
2021-02-01T14:48:00Z,22578,1.362,133.55,12.4,0
2021-02-01T14:54:00Z,22579,1.363,133.65,12.5,0
2021-02-01T15:00:00Z,22580,1.365,133.91,12.5,0
2021-02-01T15:06:00Z,22581,1.369,134.25,12.5,0
2021-02-01T15:12:00Z,22582,1.374,134.7,12.5,0
2021-02-01T15:18:00Z,22583,1.385,135.78,12.5,0
2021-02-01T15:24:00Z,22584,1.397,136.97,12.5,0
2021-02-01T15:30:00Z,22585,1.402,137.45,12.5,0
2021-02-01T15:36:00Z,22586,1.413,138.6,12.5,0
2021-02-01T15:42:00Z,22587,1.426,139.85,12.5,0
2021-02-01T15:48:00Z,22588,1.439,141.16,12.5,0
2021-02-01T15:54:00Z,22589,1.453,142.47,12.5,0
2021-02-01T16:00:00Z,22590,1.466,143.79,12.5,0
2021-02-01T16:06:00Z,22591,1.48,145.11,12.5,0
2021-02-01T16:12:00Z,22592,1.485,145.63,12.5,0
2021-02-01T16:18:00Z,22593,1.497,146.84,12.5,0
2021-02-01T16:24:00Z,22594,1.504,147.47,12.5,0
2021-02-01T16:30:00Z,22595,1.509,147.95,12.5,0
2021-02-01T16:36:00Z,22596,1.513,148.39,12.5,0
2021-02-01T16:42:00Z,22597,1.519,149,12.5,0
2021-02-01T16:48:00Z,22598,1.532,150.24,12.5,0
2021-02-01T16:54:00Z,22599,1.537,150.69,12.5,0
2021-02-01T17:00:00Z,22600,1.542,151.19,12.4,0
2021-02-01T17:06:00Z,22601,1.546,151.58,12.4,0
2021-02-01T17:12:00Z,22602,1.559,152.9,12.4,0
2021-02-01T17:18:00Z,22603,1.564,153.39,12.4,0
2021-02-01T17:24:00Z,22604,1.569,153.9,12.4,0
2021-02-01T17:30:00Z,22605,1.573,154.3,12.4,0
2021-02-01T17:36:00Z,22606,1.587,155.59,12.4,0
2021-02-01T17:42:00Z,22607,1.599,156.83,12.4,0
2021-02-01T17:48:00Z,22608,1.603,157.2,12.4,0
2021-02-01T17:54:00Z,22609,1.608,157.72,12.3,0
2021-02-01T18:00:00Z,22610,1.613,158.16,12.3,0
2021-02-01T18:06:00Z,22611,1.619,158.77,12.3,0
2021-02-01T18:12:00Z,22612,1.625,159.34,12.3,0
2021-02-01T18:18:00Z,22613,1.631,159.95,12.3,0
2021-02-01T18:24:00Z,22614,1.636,160.41,12.3,0
2021-02-01T18:30:00Z,22615,1.64,160.86,12.3,0
2021-02-01T18:36:00Z,22616,1.645,161.31,12.2,0
2021-02-01T18:42:00Z,22617,1.648,161.65,12.2,0
2021-02-01T18:48:00Z,22618,1.653,162.06,12.2,0
2021-02-01T18:54:00Z,22619,1.657,162.5,12.2,0
2021-02-01T19:00:00Z,22620,1.662,162.97,12.2,0
2021-02-01T19:06:00Z,22621,1.667,163.47,12.2,0
2021-02-01T19:12:00Z,22622,1.672,163.94,12.2,0
2021-02-01T19:18:00Z,22623,1.675,164.29,12.2,0
2021-02-01T19:24:00Z,22624,1.677,164.47,12.2,0
2021-02-01T19:30:00Z,22625,1.676,164.34,12.2,0
2021-02-01T19:36:00Z,22626,1.674,164.16,12.2,0
2021-02-01T19:42:00Z,22627,1.67,163.78,12.2,0
2021-02-01T19:48:00Z,22628,1.668,163.54,12.1,0
2021-02-01T19:54:00Z,22629,1.665,163.24,12.1,0
2021-02-01T20:00:00Z,22630,1.664,163.14,12.1,0
2021-02-01T20:06:00Z,22631,1.663,163.06,12.1,0
2021-02-01T20:12:00Z,22632,1.661,162.93,12.1,0
2021-02-01T20:18:00Z,22633,1.662,162.99,12.1,0
2021-02-01T20:24:00Z,22634,1.66,162.82,12.1,0
2021-02-01T20:30:00Z,22635,1.659,162.74,12.1,0
2021-02-01T20:36:00Z,22636,1.657,162.53,12.1,0
2021-02-01T20:42:00Z,22637,1.656,162.39,12.1,0
2021-02-01T20:48:00Z,22638,1.655,162.29,12.1,0
2021-02-01T20:54:00Z,22639,1.654,162.18,12.1,0
2021-02-01T21:00:00Z,22640,1.653,162.1,12.1,0
2021-02-01T21:06:00Z,22641,1.652,162.03,12.1,0
2021-02-01T21:12:00Z,22642,1.651,161.93,12.1,0
2021-02-01T21:18:00Z,22643,1.649,161.7,12.1,0
2021-02-01T21:24:00Z,22644,1.64,160.88,12.1,0
2021-02-01T21:30:00Z,22645,1.635,160.35,12.1,0
2021-02-01T21:36:00Z,22646,1.625,159.36,12.1,0
2021-02-01T21:42:00Z,22647,1.619,158.74,12.1,0
2021-02-01T21:48:00Z,22648,1.607,157.57,12.1,0
2021-02-01T21:54:00Z,22649,1.601,157.01,12.1,0
2021-02-01T22:00:00Z,22650,1.595,156.43,12.1,0
2021-02-01T22:06:00Z,22651,1.591,156.01,12.1,0
2021-02-01T22:12:00Z,22652,1.586,155.54,12.1,0
2021-02-01T22:18:00Z,22653,1.581,155.06,12.1,0
2021-02-01T22:24:00Z,22654,1.578,154.73,12.1,0
2021-02-01T22:30:00Z,22655,1.574,154.38,12.1,0
2021-02-01T22:36:00Z,22656,1.572,154.13,12.1,0
2021-02-01T22:42:00Z,22657,1.57,153.92,12.1,0
2021-02-01T22:48:00Z,22658,1.568,153.8,12.1,0
2021-02-01T22:54:00Z,22659,1.567,153.71,12.1,0
2021-02-01T23:00:00Z,22660,1.566,153.53,12.1,0
2021-02-01T23:06:00Z,22661,1.563,153.24,12.1,0
2021-02-01T23:12:00Z,22662,1.559,152.88,12.1,0
2021-02-01T23:18:00Z,22663,1.547,151.76,12.1,0
2021-02-01T23:24:00Z,22664,1.542,151.21,12.1,0
2021-02-01T23:30:00Z,22665,1.53,150,12.1,0
2021-02-01T23:36:00Z,22666,1.517,148.73,12.1,0
2021-02-01T23:42:00Z,22667,1.512,148.24,12.1,0
2021-02-01T23:48:00Z,22668,1.505,147.59,12.1,0
2021-02-01T23:54:00Z,22669,1.493,146.42,12.1,0
2021-02-02T00:00:00Z,22670,1.487,145.84,12.1,0
2021-02-02T00:06:00Z,22671,1.481,145.28,12.1,0
2021-02-02T00:12:00Z,22672,1.477,144.8,12.1,0
2021-02-02T00:18:00Z,22673,1.471,144.23,12.1,0
2021-02-02T00:24:00Z,22674,1.467,143.83,12.2,0
2021-02-02T00:30:00Z,22675,1.463,143.49,12.2,0
2021-02-02T00:36:00Z,22676,1.461,143.29,12.2,0
2021-02-02T00:42:00Z,22677,1.46,143.18,12.2,0
2021-02-02T00:48:00Z,22678,1.459,143.09,12.2,0
2021-02-02T00:54:00Z,22679,1.459,143.09,12.2,0
2021-02-02T01:00:00Z,22680,1.459,143.11,12.2,0
2021-02-02T01:06:00Z,22681,1.459,143.13,12.2,0
2021-02-02T01:12:00Z,22682,1.46,143.16,12.2,0
2021-02-02T01:18:00Z,22683,1.46,143.14,12.2,0
2021-02-02T01:24:00Z,22684,1.458,142.99,12.2,0
2021-02-02T01:30:00Z,22685,1.456,142.8,12.2,0
2021-02-02T01:36:00Z,22686,1.454,142.55,12.2,0
2021-02-02T01:42:00Z,22687,1.45,142.23,12.2,0
2021-02-02T01:48:00Z,22688,1.447,141.93,12.2,0
2021-02-02T01:54:00Z,22689,1.445,141.68,12.2,0
2021-02-02T02:00:00Z,22690,1.442,141.42,12.2,0
2021-02-02T02:06:00Z,22691,1.442,141.37,12.2,0
2021-02-02T02:12:00Z,22692,1.443,141.53,12.2,0
2021-02-02T02:18:00Z,22693,1.444,141.63,12.2,0
2021-02-02T02:24:00Z,22694,1.447,141.91,12.2,0
2021-02-02T02:30:00Z,22695,1.45,142.19,12.2,0
2021-02-02T02:36:00Z,22696,1.454,142.57,12.2,0
2021-02-02T02:42:00Z,22697,1.465,143.66,12.2,0
2021-02-02T02:48:00Z,22698,1.471,144.27,12.2,0
2021-02-02T02:54:00Z,22699,1.477,144.85,12.2,0
2021-02-02T03:00:00Z,22700,1.49,146.09,12.2,0
2021-02-02T03:06:00Z,22701,1.502,147.33,12.2,0
2021-02-02T03:12:00Z,22702,1.507,147.75,12.2,0
2021-02-02T03:18:00Z,22703,1.513,148.41,12.2,0
2021-02-02T03:24:00Z,22704,1.524,149.42,12.2,0
2021-02-02T03:30:00Z,22705,1.53,150,12.2,0
2021-02-02T03:36:00Z,22706,1.535,150.52,12.2,0
2021-02-02T03:42:00Z,22707,1.549,151.86,12.2,0
2021-02-02T03:48:00Z,22708,1.554,152.39,12.2,0
2021-02-02T03:54:00Z,22709,1.561,153.04,12.2,0
2021-02-02T04:00:00Z,22710,1.571,154.11,12.2,0
2021-02-02T04:06:00Z,22711,1.579,154.83,12.2,0
2021-02-02T04:12:00Z,22712,1.591,156.07,12.2,0
2021-02-02T04:18:00Z,22713,1.599,156.77,12.2,0
2021-02-02T04:24:00Z,22714,1.611,157.96,12.1,0
2021-02-02T04:30:00Z,22715,1.623,159.21,12.1,0
2021-02-02T04:36:00Z,22716,1.634,160.21,12.1,0
2021-02-02T04:42:00Z,22717,1.645,161.29,12.1,0
2021-02-02T04:48:00Z,22718,1.649,161.75,12.1,0
2021-02-02T04:54:00Z,22719,1.656,162.39,12.1,0
2021-02-02T05:00:00Z,22720,1.67,163.74,12.1,0
2021-02-02T05:06:00Z,22721,1.676,164.36,12.1,0
2021-02-02T05:12:00Z,22722,1.683,165.04,12.1,0
2021-02-02T05:18:00Z,22723,1.695,166.2,12.1,0
2021-02-02T05:24:00Z,22724,1.701,166.78,12,0
2021-02-02T05:30:00Z,22725,1.706,167.31,12,0
2021-02-02T05:36:00Z,22726,1.716,168.33,12,0
2021-02-02T05:42:00Z,22727,1.721,168.79,12,0
2021-02-02T05:48:00Z,22728,1.726,169.25,12,0
2021-02-02T05:54:00Z,22729,1.73,169.63,12,0
2021-02-02T06:00:00Z,22730,1.735,170.18,12,0
2021-02-02T06:06:00Z,22731,1.747,171.35,12,0
2021-02-02T06:12:00Z,22732,1.752,171.81,11.9,0
2021-02-02T06:18:00Z,22733,1.757,172.3,11.9,0
2021-02-02T06:24:00Z,22734,1.761,172.71,11.9,0
2021-02-02T06:30:00Z,22735,1.773,173.88,11.9,0
2021-02-02T06:36:00Z,22736,1.778,174.39,11.9,0
2021-02-02T06:42:00Z,22737,1.784,174.94,11.9,0
2021-02-02T06:48:00Z,22738,1.795,176.03,11.9,0
2021-02-02T06:54:00Z,22739,1.8,176.55,11.9,0
2021-02-02T07:00:00Z,22740,1.805,176.97,11.9,0
2021-02-02T07:06:00Z,22741,1.808,177.32,11.8,0
2021-02-02T07:12:00Z,22742,1.812,177.69,11.8,0
2021-02-02T07:18:00Z,22743,1.816,178.11,11.8,0
2021-02-02T07:24:00Z,22744,1.82,178.5,11.8,0
2021-02-02T07:30:00Z,22745,1.822,178.68,11.8,0
2021-02-02T07:36:00Z,22746,1.824,178.87,11.8,0
2021-02-02T07:42:00Z,22747,1.824,178.84,11.8,0
2021-02-02T07:48:00Z,22748,1.823,178.75,11.8,0
2021-02-02T07:54:00Z,22749,1.822,178.72,11.8,0
2021-02-02T08:00:00Z,22750,1.822,178.72,11.8,0
2021-02-02T08:06:00Z,22751,1.822,178.7,11.8,0
2021-02-02T08:12:00Z,22752,1.823,178.81,11.8,0
2021-02-02T08:18:00Z,22753,1.824,178.9,11.8,0
2021-02-02T08:24:00Z,22754,1.824,178.89,11.8,0
2021-02-02T08:30:00Z,22755,1.825,178.93,11.8,0
2021-02-02T08:36:00Z,22756,1.824,178.89,11.8,0
2021-02-02T08:42:00Z,22757,1.825,178.93,11.8,0
2021-02-02T08:48:00Z,22758,1.825,179,11.8,0
2021-02-02T08:54:00Z,22759,1.825,179.01,11.7,0
2021-02-02T09:00:00Z,22760,1.825,178.94,11.8,0
2021-02-02T09:06:00Z,22761,1.823,178.75,11.8,0
2021-02-02T09:12:00Z,22762,1.82,178.49,11.8,0
2021-02-02T09:18:00Z,22763,1.817,178.22,11.8,0
2021-02-02T09:24:00Z,22764,1.815,177.99,11.8,0
2021-02-02T09:30:00Z,22765,1.812,177.67,11.8,0
2021-02-02T09:36:00Z,22766,1.808,177.27,11.8,0
2021-02-02T09:42:00Z,22767,1.804,176.91,11.8,0
2021-02-02T09:48:00Z,22768,1.8,176.51,11.8,0
2021-02-02T09:54:00Z,22769,1.796,176.18,11.9,0
2021-02-02T10:00:00Z,22770,1.794,175.89,11.9,0
2021-02-02T10:06:00Z,22771,1.79,175.5,11.9,0
2021-02-02T10:12:00Z,22772,1.786,175.16,11.9,0
2021-02-02T10:18:00Z,22773,1.783,174.82,12,0
2021-02-02T10:24:00Z,22774,1.779,174.47,12,0
2021-02-02T10:30:00Z,22775,1.775,174.08,12,0
2021-02-02T10:36:00Z,22776,1.77,173.56,12.1,0
2021-02-02T10:42:00Z,22777,1.764,173.03,12.1,0
2021-02-02T10:48:00Z,22778,1.753,171.94,12.1,0
2021-02-02T10:54:00Z,22779,1.749,171.54,12.1,0
2021-02-02T11:00:00Z,22780,1.745,171.15,12.2,0
2021-02-02T11:06:00Z,22781,1.742,170.81,12.2,0
2021-02-02T11:12:00Z,22782,1.737,170.37,12.3,0
2021-02-02T11:18:00Z,22783,1.732,169.87,12.3,0
2021-02-02T11:24:00Z,22784,1.728,169.42,12.3,0
2021-02-02T11:30:00Z,22785,1.724,169.04,12.4,0
2021-02-02T11:36:00Z,22786,1.719,168.62,12.4,0
2021-02-02T11:42:00Z,22787,1.716,168.24,12.5,0
2021-02-02T11:48:00Z,22788,1.711,167.81,12.5,0
2021-02-02T11:54:00Z,22789,1.707,167.36,12.5,0
2021-02-02T12:00:00Z,22790,1.702,166.96,12.6,0
2021-02-02T12:06:00Z,22791,1.699,166.66,12.6,0
2021-02-02T12:12:00Z,22792,1.695,166.26,12.7,0
2021-02-02T12:18:00Z,22793,1.691,165.81,12.7,0
2021-02-02T12:24:00Z,22794,1.687,165.43,12.7,0
2021-02-02T12:30:00Z,22795,1.682,165,12.8,0
2021-02-02T12:36:00Z,22796,1.679,164.66,12.8,0
2021-02-02T12:42:00Z,22797,1.676,164.36,12.9,0
2021-02-02T12:48:00Z,22798,1.673,164.1,12.9,0
2021-02-02T12:54:00Z,22799,1.67,163.82,13,0
2021-02-02T13:00:00Z,22800,1.668,163.59,13,0
2021-02-02T13:06:00Z,22801,1.667,163.45,13.1,0
2021-02-02T13:12:00Z,22802,1.664,163.2,13.1,0
2021-02-02T13:18:00Z,22803,1.661,162.91,13.2,0
2021-02-02T13:24:00Z,22804,1.658,162.64,13.2,0
2021-02-02T13:30:00Z,22805,1.655,162.32,13.3,0
2021-02-02T13:36:00Z,22806,1.652,161.99,13.3,0
2021-02-02T13:42:00Z,22807,1.649,161.73,13.4,0
2021-02-02T13:48:00Z,22808,1.646,161.41,13.5,0
2021-02-02T13:54:00Z,22809,1.643,161.16,13.5,0
2021-02-02T14:00:00Z,22810,1.642,161,13.6,0
2021-02-02T14:06:00Z,22811,1.641,160.92,13.6,0
2021-02-02T14:12:00Z,22812,1.64,160.79,13.7,0
2021-02-02T14:18:00Z,22813,1.64,160.86,13.7,0
2021-02-02T14:24:00Z,22814,1.642,161.05,13.8,0
2021-02-02T14:30:00Z,22815,1.646,161.4,13.8,0
2021-02-02T14:36:00Z,22816,1.66,162.8,13.9,0
2021-02-02T14:42:00Z,22817,1.666,163.43,13.9,0
2021-02-02T14:48:00Z,22818,1.68,164.73,13.9,0
2021-02-02T14:54:00Z,22819,1.686,165.34,13.9,0
2021-02-02T15:00:00Z,22820,1.693,166.01,14,0
2021-02-02T15:06:00Z,22821,1.696,166.36,14,0
2021-02-02T15:12:00Z,22822,1.701,166.79,14,0
2021-02-02T15:18:00Z,22823,1.704,167.12,14,0
2021-02-02T15:24:00Z,22824,1.705,167.23,14,0
2021-02-02T15:30:00Z,22825,1.707,167.38,14,0
2021-02-02T15:36:00Z,22826,1.708,167.51,14.1,0
2021-02-02T15:42:00Z,22827,1.711,167.75,14.1,0
2021-02-02T15:48:00Z,22828,1.715,168.17,14.2,0
2021-02-02T15:54:00Z,22829,1.718,168.49,14.2,0
2021-02-02T16:00:00Z,22830,1.729,169.55,14.2,0
2021-02-02T16:06:00Z,22831,1.734,170.01,14.2,0
2021-02-02T16:12:00Z,22832,1.745,171.14,14.2,0
2021-02-02T16:18:00Z,22833,1.757,172.33,14.2,0
2021-02-02T16:24:00Z,22834,1.762,172.83,14.2,0
2021-02-02T16:30:00Z,22835,1.776,174.17,14.2,0
2021-02-02T16:36:00Z,22836,1.791,175.67,14.2,0
2021-02-02T16:42:00Z,22837,1.804,176.88,14.1,0
2021-02-02T16:48:00Z,22838,1.814,177.93,14.1,0
2021-02-02T16:54:00Z,22839,1.826,179.09,14.1,0
2021-02-02T17:00:00Z,22840,1.839,180.3,14.1,0
2021-02-02T17:06:00Z,22841,1.85,181.46,14,0
2021-02-02T17:12:00Z,22842,1.862,182.63,14,0
2021-02-02T17:18:00Z,22843,1.873,183.73,14,0
2021-02-02T17:24:00Z,22844,1.878,184.2,13.9,0
2021-02-02T17:30:00Z,22845,1.884,184.72,13.9,0
2021-02-02T17:36:00Z,22846,1.887,185.08,13.8,0
2021-02-02T17:42:00Z,22847,1.892,185.53,13.8,0
2021-02-02T17:48:00Z,22848,1.896,185.9,13.7,0
2021-02-02T17:54:00Z,22849,1.899,186.24,13.7,0
2021-02-02T18:00:00Z,22850,1.903,186.67,13.6,0
2021-02-02T18:06:00Z,22851,1.906,186.96,13.6,0
2021-02-02T18:12:00Z,22852,1.908,187.11,13.5,0
2021-02-02T18:18:00Z,22853,1.91,187.27,13.5,0
2021-02-02T18:24:00Z,22854,1.91,187.35,13.4,0
2021-02-02T18:30:00Z,22855,1.912,187.51,13.4,0
2021-02-02T18:36:00Z,22856,1.922,188.48,13.3,0
2021-02-02T18:42:00Z,22857,1.927,188.98,13.3,0
2021-02-02T18:48:00Z,22858,1.938,190.08,13.2,0
2021-02-02T18:54:00Z,22859,1.944,190.6,13.2,0
2021-02-02T19:00:00Z,22860,1.949,191.14,13.1,0
2021-02-02T19:06:00Z,22861,1.961,192.3,13,0
2021-02-02T19:12:00Z,22862,1.966,192.84,13,0
2021-02-02T19:18:00Z,22863,1.977,193.92,13,0
2021-02-02T19:24:00Z,22864,1.982,194.36,12.9,0
2021-02-02T19:30:00Z,22865,1.986,194.76,12.8,0
2021-02-02T19:36:00Z,22866,1.987,194.89,12.8,0
